"","alpha","beta","gamma","delta","epsilon","zeta","eta","theta","iota"
"1",11.3438535490465,12.1965452896556,11.3438535490465,5.88464852831749,11.3286401473048,12.4816502682039,8.37068598510681,6.58155757933855,18.6625587142749
"2",13.5203668536392,15.2085694107782,13.5203668536392,6.22269611262084,13.2728635062368,11.6415805698859,7.57279791545181,2.35554124461487,10.0543503912742
"3",12.0539599987421,13.1005492221246,12.0539599987421,6.04741958092699,12.176645349312,11.4337026901202,7.88393351104191,5.43371740262955,6.55851407119953
"4",11.2429217270235,15.1998385199801,11.2429217270235,5.94983974415664,12.7068263494322,11.3735277719498,8.62927774826583,2.16503913979977,-3.85174330177881
"5",10.1411668536569,14.1372285812199,10.1411668536569,6.00735553640312,10.7819703703151,9.75288397576448,8.10371633130367,6.89177818829194,7.26223926259803
"6",13.0791915574419,15.3667552614755,13.0791915574419,6.16310973466493,12.1821686393133,12.1196709843447,7.30385638192778,5.50243702018633,11.988482874605
"7",13.355274070424,12.8194004423444,13.355274070424,6.39834908129239,11.9766599792149,8.85736572944548,7.48741035889704,4.63713953038678,3.94637971436636
"8",11.5645551562814,13.4258952445302,11.5645551562814,6.03100352523761,13.3547436899643,10.2982688882533,9.29507636544237,3.43244674149901,3.08951685937523
"9",12.1429883517238,13.7305093536446,12.1429883517238,6.08568969183838,12.1626894541443,11.9337172428006,7.51994190984791,7.09923884598538,8.9144409665297
"10",12.3840303521014,13.8172843160851,12.3840303521014,5.98633676590255,9.74840376374054,10.7359892156464,8.38444270380153,4.14109664503485,11.7411955962005
"11",11.8071173230448,14.6011385588224,11.8071173230448,6.17565416339433,11.8165286132826,11.2338933640009,7.49695764936679,9.48768780101091,-12.663364261172
"12",11.3786979803828,14.3460315029946,11.3786979803828,6.15177296728103,10.8547389914443,17.0164393978332,7.84439986686221,2.68456819700077,0.497757191062028
"13",11.445190431665,14.2377674926123,11.445190431665,5.98615229859637,10.9205575480478,10.9454895377587,8.20367523576303,0.186107337940484,-16.8229227028357
"14",12.7180757591089,11.7239494217379,12.7180757591089,6.02280899716431,11.2227404624869,12.5274000829639,7.42070722577148,9.38976863399148,-16.0230656040322
"15",10.4463653404985,12.4165763045994,10.4463653404985,6.11783074710951,11.1389837819189,10.8362603867897,9.36547742959215,5.54204778047279,13.3904499526519
"16",11.6059005391683,14.2814548805128,11.6059005391683,6.49914633348555,10.7228867978388,11.3041489270151,6.21790728358806,0.848384923301637,-8.34844712331521
"17",12.6228010789059,14.6912400639022,12.6228010789059,6.18036335664988,11.289183968048,12.3772391958749,9.07254313526986,5.59005748247728,16.0387846688021
"18",10.3397946113182,13.2391998090604,10.3397946113182,6.21169655104516,12.4114888465625,11.2783809815588,8.39593817303142,1.98996648658067,2.77618350669919
"19",11.7147072662366,14.8668549541171,11.7147072662366,6.20261152971216,12.515155789422,12.0183519999907,8.25527093220379,0.537417531013489,-8.94359310503084
"20",11.1170559990089,14.5905274768757,11.1170559990089,5.94023224506345,10.4378310833756,11.6459946333483,7.4527493083329,7.00521693332121,5.80161693250392
"21",11.0372285051971,14.5050370212007,11.0372285051971,6.30568286486416,11.4083833763058,10.5358904996128,8.74032794120016,7.3560051410459,9.3358602644083
"22",13.7791029074741,12.9090851085604,13.7791029074741,5.9770858952401,10.8013424765746,11.7819707849239,8.23985185959115,0.639807619154453,-4.80816269078526
"23",12.3613976444211,15.9145628923736,12.3613976444211,6.21160014937837,11.8562504495765,10.6137440565884,8.09564506012198,5.36846998846158,14.2932057252475
"24",13.6294672600073,13.5252265735472,13.6294672600073,6.80433318620252,11.7528365261307,11.6970783677046,9.10108736898906,5.01431779470295,8.35929965701058
"25",11.9139785598022,14.6442468229032,11.9139785598022,6.19781376342071,11.4888937076027,9.83636740163288,8.03729350880064,8.52263701148331,-6.02948082011125
"26",13.1751097443155,12.9688584455555,13.1751097443155,5.91123586876971,11.6636723182756,10.9268735926537,7.25413020043246,0.846542359795421,-5.25971674599949
"27",11.2472810816904,14.6522924278484,11.2472810816904,5.95556268937535,12.2932566876117,11.0355105929847,6.34407061371407,4.65689181117341,13.485029942115
"28",11.1794577724515,14.3750875005027,11.1794577724515,6.2644159375571,9.18755217872341,10.9454989908933,7.25017787198095,3.6244855937548,4.4500303659487
"29",12.3628061618053,14.9527823880876,12.3628061618053,5.70652033547822,12.8725038504297,11.1697425631409,7.33585632913111,2.7843090519309,6.41169202584162
"30",11.3835418474693,14.0488842092184,11.3835418474693,5.77700558032188,9.59402626439247,11.1269069973074,8.69848810029858,7.93018728727475,-0.182888939491153
"31",12.5369401639315,14.7103157400785,12.5369401639315,5.89964059105452,11.9659370854511,10.703535462886,7.29961651087777,2.03473008237779,-4.02423139584096
"32",12.2833964890282,14.1670442088531,12.2833964890282,5.89021832759736,12.5488707849405,11.1852890451361,7.69801440505849,3.50598791148514,4.78033728100646
"33",12.30607847787,14.4161975053212,12.30607847787,6.25254250730968,11.1315203113449,8.63104967991854,8.09104092526682,1.70416488312185,1.478447533271
"34",11.951846463703,14.323614523351,11.951846463703,6.34866698919591,12.6473043296185,11.0970906427234,6.61715845804164,1.86761321732774,-3.75299322398494
"35",12.3594187523084,14.3145001382803,12.3594187523084,6.33377625713051,12.1789408243817,12.3934187734933,8.21927329382054,1.29949271446094,-2.06934108490237
