"alpha","beta","gamma","delta","epsilon","zeta","eta","theta","iota"
10.8445690242513,15.7417087879224,10.8445690242513,15.5975098738606,10.9516796002525,9.48812942800735,6.62811731722206,2.39739699289203,16.508415396138
12.6254624273195,13.1109300624336,12.6254624273195,15.4933568830656,10.6852976163911,10.5064601182514,7.24692226099365,9.06315753934905,29.4380061078099
12.4564364262966,14.5205444192491,12.4564364262966,15.4290134424639,11.7932519378973,10.9796661340352,8.84046900549703,3.14420801587403,8.82560367961257
13.4045235152018,14.9794945966084,13.4045235152018,15.3906474572106,10.8806575810849,10.3354122236827,8.11309942241672,0.000135509762912989,33.7028737678395
14.5436598348906,13.9863273328601,14.5436598348906,15.529527006599,13.1972130196343,8.36113101140929,9.02833868463239,2.50804866896942,22.3119623365126
12.2915799167141,14.107473085181,12.2915799167141,15.664643373281,12.0699610206834,9.22452574395373,5.61067306133528,8.09323227731511,22.5823616634727
11.5827300329032,14.5436683397801,11.5827300329032,15.6390794813412,11.8786901154306,10.0154404120902,7.72050399759651,6.25290315365419,14.5121921279591
13.7247398522095,13.9372614931558,13.7247398522095,15.625279382641,12.3253741224626,10.0942049280409,7.47794211505994,8.47798886010423,28.4090100476316
12.6895895533077,14.8379771381996,12.6895895533077,15.5767890880515,11.5796288598792,11.7531872384216,7.89222531937002,7.80142718693241,21.4340471634614
12.5128771054922,13.6446721815731,12.5128771054922,15.3408760562325,12.0412340613176,9.38927161593483,7.27203993999248,3.44604337355122,8.06183983578125
14.2514545679288,14.4349887003232,14.2514545679288,15.3565924199811,13.2654666617674,9.09469138618641,8.92196306350829,9.22524743247777,25.9450461260765
12.2845591124735,14.8471579930464,12.2845591124735,15.4795327702466,11.4416702581643,11.0984724558588,8.27309794836824,7.1385362255387,12.3789249976248
14.5778560777818,14.2389923524159,14.5778560777818,15.5195406897158,10.9791933435375,10.8579262224843,6.62099340468168,5.94067552592605,4.90230342852798
12.8010070227052,14.0074028103984,12.8010070227052,15.4735857027025,13.3335394275131,10.8717765373966,6.58779187564955,1.64049305720255,26.2062634708828
11.6662991191112,14.5692362118873,11.6662991191112,15.4216318050702,11.6918066593606,8.93229958391599,8.09752148444048,6.25071599381045,9.9544951207824
11.9096542285106,15.8267169258176,11.9096542285106,15.5962323892946,10.5783744720136,10.1048149689054,7.68948503280638,2.9240742418915,14.9972885058904
13.8763907313563,15.5611772085754,13.8763907313563,15.5960411610557,13.0927998208955,10.6264616675368,8.86273344072457,8.36497333599254,16.2426111183932
10.7178351243403,16.5027538444061,10.7178351243403,15.6048678237173,11.4874233667624,9.89483761111294,8.63354464079108,2.83053904538974,16.4251097417308
12.18478066756,15.3983811612975,12.18478066756,15.5034791617057,11.4437162504674,11.317109850712,8.45175896953852,9.78863332653418,35.3220613316964
12.969523640731,12.1435470441641,12.969523640731,15.5733891263408,12.3840582596573,9.87050840796989,7.94225665284383,8.48385082324967,21.4266402641458
14.1114332240582,16.3624077283519,14.1114332240582,15.5845055300001,12.3720506787645,11.9176875393674,8.25163831596532,7.20673217205331,22.3252452969503
12.7037152299374,12.8987720850717,12.7037152299374,15.469146080658,12.2025273395308,11.8046062579781,8.38132431422938,8.48645218880847,29.8058978103199
14.7389678086719,15.6872937869226,14.7389678086719,15.7254279687034,13.4666077323129,10.5902444858874,9.00041397499015,5.15516220824793,5.07610738350191
13.2881694164362,15.3967611497378,13.2881694164362,15.4457327066357,10.582911650124,8.75705663164954,7.62506439419176,0.481462108436972,35.1076731621534
14.3084843911585,15.055174236432,14.3084843911585,15.3637632275553,13.0616535327273,11.2935683149957,7.91165349923851,4.02272877050564,11.3080439259307
12.4224850111919,13.1864013254151,12.4224850111919,15.5753252564264,12.0549827685651,10.4531681716492,8.67071890608525,3.92762549221516,8.99773334146119
13.0094980418155,13.7717917970473,13.0094980418155,15.3281908969555,13.4433682457302,9.75743903911394,7.69785288165967,7.88175356108695,25.3707068171334
14.1366723414406,13.0816837833628,14.1366723414406,15.6293698903305,12.2057294802566,10.7949473096638,8.10566072212802,6.45127234980464,10.4686999063614
13.6923420095715,15.9560836958893,13.6923420095715,15.7900527527507,11.210884397941,10.6480674342555,8.31028194723099,0.0269197952002287,41.919587253915
13.5171652968125,14.3858508545423,13.5171652968125,15.4285321183059,12.0307416641088,10.7435019679335,8.76924595647645,6.80189214646816,12.9772043675778
14.043217365133,14.5558777760799,14.043217365133,15.382880415261,12.2768447713632,11.692956251117,9.0914542125824,5.46771470922977,12.2233510737454
12.2930325340503,12.7030478668233,12.2930325340503,15.5061961730164,10.1360521864542,10.1611743261393,7.08980273662356,0.769648926798254,31.021965242997
13.1434520599331,15.9272215527764,13.1434520599331,15.7390313400072,11.1199960552611,9.68815348140748,8.39376200284883,7.72539955563843,18.6518365987081
12.7336898178688,14.5396119045229,12.7336898178688,15.7211461009361,13.0953961752979,10.9588882290014,6.74480420334132,6.19888220913708,10.9788859476202
10.6483424221361,13.4328035113247,10.6483424221361,15.4504513164169,11.8655896410248,12.0986194581595,8.66313532081577,5.88856991846114,8.02303320385937
12.8369110273555,15.0488013745856,12.8369110273555,15.4528101278363,12.6952248695924,11.1752520429482,7.94717886587388,4.98201130889356,6.1228443941777
13.2767711117436,15.5793513358502,13.2767711117436,15.5913339487025,11.5933033313827,9.95802600334599,6.0126936588104,8.35469100857154,14.6316084143538
12.9754075307176,15.7116782758422,12.9754075307176,15.6188593781261,11.9300316182112,8.48218592510854,7.90847907078649,3.53002272779122,16.4082161124625
12.0579510452237,14.6879315720317,12.0579510452237,15.3196417852262,13.0256798349875,9.60677231786143,7.69681394759922,2.52611184492707,11.3380006475271
13.8468127009536,15.9252795611737,13.8468127009536,15.5061599841021,12.0335142013136,10.6452041817238,7.96189978913311,8.07700641918927,20.1195558037774
10.743615155632,14.1479190476527,10.743615155632,15.668381681574,10.1880270995929,9.52049214915747,8.67409180716578,9.22328425338492,24.9284650711948
12.3358929881967,14.8422700198175,12.3358929881967,15.5546045817657,13.1245400937915,11.5693744087446,6.07907543751132,2.51864016754553,8.3341088577145
