"amaflix","netazon"
65.13,19.04
65.4,19.1
65.17,19.04
65.41,19.09
65.34,19.08
65.27,19.07
65.17,19.05
65.18,19.03
65.23,19.05
65.11,19.04
65.24,19.06
65.15,19.02
65.27,19.07
65.25,19.04
65.37,19.09
65.21,19.05
65.2,19.07
65.2,19.04
65.27,19.08
65.22,19.07
65.31,19.08
65.28,19.09
65.27,19.08
65.25,19.08
65.19,19.04
65.25,19.06
65.17,19.05
65.15,19.02
65.17,19.04
65.34,19.08
65.1,19.03
65.18,19.06
65.32,19.09
65.25,19.06
65.44,19.1
65.21,19.06
65.23,19.05
65.1,19.02
65.27,19.07
65.37,19.09
65.18,19.02
65.37,19.09
65.24,19.05
65.04,19
65.37,19.1
65.35,19.07
65.3,19.08
65.36,19.08
65.25,19.08
65.18,19.04
65.32,19.08
65.29,19.1
65.33,19.09
65.26,19.06
65.32,19.08
65.43,19.09
65.28,19.05
65.18,19.06
65.52,19.12
65.26,19.06
65.06,19.01
65.33,19.08
65.45,19.11
65.19,19.05
65.16,19.06
65.21,19.04
65.35,19.1
65.32,19.08
65.26,19.05
65.19,19.04
65.3,19.07
65.39,19.1
65.29,19.08
65.2,19.05
65.32,19.1
65.16,19.04
65.31,19.07
65.26,19.06
65.31,19.08
65.21,19.04
65.18,19.04
65.51,19.11
65.21,19.07
65.13,19.06
65.33,19.09
65.18,19.05
65.11,19.02
65.4,19.11
65.16,19.05
65.37,19.07
65.21,19.06
65.33,19.07
65.23,19.05
65.41,19.11
65.15,19.04
65.42,19.1
65.21,19.06
65.22,19.05
65.3,19.08
65.34,19.09
65.26,19.06
65.05,19.01
65.33,19.08
65.32,19.08
65.16,19.03
65.41,19.1
65.39,19.11
65.36,19.09
65.44,19.11
65.32,19.07
65.03,19
65.26,19.04
65.22,19.06
65.23,19.06
65.3,19.08
65.27,19.05
65.28,19.05
65.53,19.15
65.2,19.03
65.4,19.08
65.35,19.09
65.25,19.07
65.42,19.1
65.41,19.11
65.33,19.08
65.41,19.08
65.18,19.04
65.26,19.06
65.14,19.04
65.31,19.08
65.16,19.04
65.22,19.06
65.26,19.07
65.23,19.05
65.03,19.02
65.24,19.07
65.3,19.08
65.11,19.03
65.33,19.08
65.11,19.02
65.24,19.07
65.26,19.08
65.3,19.08
65.31,19.06
65.49,19.11
65.24,19.06
65.31,19.08
65.1,19.02
65.34,19.07
65.32,19.08
65.34,19.1
65.17,19.03
65.36,19.07
65.45,19.12
65.44,19.1
65.19,19.06
65.24,19.04
65.27,19.06
65.21,19.05
65.33,19.07
65.28,19.07
65.13,19.05
65.26,19.07
65.12,19.03
65.24,19.07
65.28,19.08
65.27,19.08
65.33,19.08
65.31,19.09
65.37,19.11
65.3,19.08
65.16,19.04
65.38,19.12
65.17,19.05
65.39,19.1
65.37,19.09
65.4,19.08
65.26,19.06
65.26,19.06
65.34,19.1
65.19,19.04
65.51,19.14
65.24,19.03
65.23,19.07
65.26,19.07
65.22,19.06
65.31,19.07
65.27,19.05
65.22,19.08
65.36,19.08
65.28,19.08
65.32,19.09
65.57,19.15
65.45,19.11
65.14,19.03
65.29,19.07
65.38,19.08
65.34,19.09
65.45,19.11
65.14,19.02
65.37,19.1
65.35,19.09
65.27,19.08
65.23,19.07
65.22,19.04
65.16,19.04
65.14,19.03
65.35,19.08
65.34,19.09
65.18,19.04
65.22,19.06
65.42,19.11
65.22,19.04
65.19,19.06
65.37,19.1
65.16,19.03
65.26,19.06
