"amaflix","netazon"
73.81,87.73
80.72,67.55
77.21,77.89
73.22,89.48
74.48,85.77
76.47,79.86
76.34,80.26
71.81,93.52
77.85,76.03
75.25,83.44
76.69,79.3
77.47,77.04
79.36,71.5
77.66,76.52
78.58,73.8
74.78,85
75.5,82.8
77.13,78.06
76.42,80.19
74.29,86.34
73.82,87.74
75.89,81.86
77.83,75.95
77.01,78.37
74.1,87.03
74.94,84.43
74.89,84.53
72.69,90.89
75.53,82.84
76.4,80.08
78.16,75.07
79.6,70.87
76.47,80.16
80.03,69.59
76.5,79.86
79.17,72
79.25,71.8
76.46,80.14
73.32,89.2
76.25,80.7
75.92,81.57
80.52,68.31
76.75,79.1
77.38,77.4
79.69,70.69
77.11,78.19
73.79,87.85
75.18,83.72
79.88,69.91
75.92,81.55
75.64,82.45
77.51,76.81
78.36,74.39
76.3,80.47
74.54,85.61
78.15,75
78.66,73.52
75.43,83.09
78.19,74.78
72.15,92.68
73,89.97
79.86,70.15
77.93,75.59
75.38,83.09
80.19,69.23
75.58,82.52
73.18,89.51
76.77,79.17
74.08,86.84
77.32,77.51
72.85,90.44
77.34,77.54
76.52,79.89
76.72,79.23
78,75.52
74.99,84.17
76.93,78.65
78.56,73.92
77.07,78.28
75.8,81.97
75.95,81.48
76.48,80.05
74.61,85.3
75.62,82.31
74.07,86.92
74.72,85.3
78.95,72.59
75.83,81.82
77.55,76.88
76.97,78.62
76.45,80.09
78.59,73.88
75.23,83.59
79.4,71.64
76.22,80.71
76.39,80.26
72.18,92.61
74.73,85.1
70.48,97.39
76.31,80.29
75.64,82.48
76.41,80.22
77.33,77.59
75.03,84.27
78.34,74.5
78.48,74.02
77.85,75.97
73.44,88.75
78.22,74.75
72.62,91.23
75.84,81.85
75.76,82.13
76.78,79.11
73.64,88.01
76.1,81.01
75.44,83
76.54,79.89
75.71,82.19
75.18,83.67
76.48,79.97
77.05,78.23
76.3,80.38
78.83,73.14
74.58,85.39
74.58,85.6
75.45,82.79
78.92,72.8
77.1,78.19
79.33,71.51
75.81,81.82
78.88,73.14
76.98,78.41
79.64,70.79
73.97,87.15
76.25,80.62
73.16,89.48
74.12,86.81
78.13,75.36
74.94,84.48
74.44,85.86
78.33,74.64
75.02,84.14
73.09,89.79
77.83,76.07
74.42,86.1
75.74,82.03
77.67,76.44
77.44,77.08
74.97,84.49
73.72,87.89
76.49,79.92
77.58,76.73
77.51,76.99
78.26,74.83
74.71,85.16
77.23,77.77
74.02,87.04
76.79,79.15
76.37,80.22
76.02,81.23
73.4,88.75
75.49,83
77.63,76.61
80.03,69.63
78.01,75.44
72.72,90.83
75.7,82.16
78.77,73.21
73.39,88.98
75.4,83.06
72.11,92.69
75.02,83.97
75.51,82.55
75.9,81.47
77.11,78.35
77.26,77.77
73.03,89.94
76.45,80.07
75.3,83.52
76.2,80.55
75.55,82.76
75.24,83.67
76.49,79.7
76.63,79.5
76.72,79.26
76.43,80
77.5,76.96
77.54,76.83
77.75,76.28
74,87.18
75.75,81.93
76.36,80.33
78.9,73.1
75.46,83.1
78.72,73.44
77.08,78.29
79.61,70.85
77.83,76.03
73.61,88.32
77.6,76.75
76.52,79.9
75.91,81.69
76.56,79.75
75.89,81.61
78.16,74.99
75.81,82.03
75.92,81.47
78.27,74.75
76.46,79.95
81.53,65.21
75.52,82.75
76.72,79.35
74.06,87.16
75.98,81.31
76.83,78.88
75.89,81.72
76.12,80.94
76.96,78.48
76.4,80.24
76.75,79.11
72.9,90.59
77.33,77.51
80.46,68.5
74.23,86.4
74.61,85.46
77.31,77.47
71.94,93.16
77.44,77.18
76.38,80.38
77.55,76.67
77.62,76.41
77.71,76.39
75.53,82.69
79.07,72.52
75.8,81.95
78.24,74.91
