"amaflix","netazon"
71.23,105.78
73.29,6.5
72.55,1.14
72.76,48.08
73.35,38.8
74.37,94.86
73.04,71.93
73.11,109.58
70.07,141.64
72.59,74.97
70.74,70.44
72,96.41
71.24,27.51
70.56,72.43
72.59,9.08
72.12,42.33
72.97,116.38
71.93,60.12
71.25,11.58
71.84,24.22
72.94,119.43
69.15,56.12
72.79,62.06
74.07,69.16
73.78,120.91
73.04,4.49
71.3,132.78
75.49,59.67
72.83,88.22
74.12,106.55
71.51,78.01
73.79,5.59
72.67,133.43
72.67,80.79
72.57,73.78
71.14,77.53
72.9,34.68
73.63,99.18
73.31,100.05
73.78,157.42
73.42,31.1
73.14,43.42
69.2,59.53
70.38,43.06
70.66,32.41
71.32,112.98
70.81,57.02
73.4,173.57
70.44,152.12
72.14,47.32
73.8,75.95
71.47,29.7
73.56,171.07
70.69,81.64
72.72,148.79
72.28,45.07
72.13,94.06
71.4,103.69
70.6,7.02
70.4,69.92
71.25,39.53
72.37,151.08
72.08,37.22
73.03,81.81
70.05,127.38
72.26,108.53
72.5,183.3
71.58,37.07
72.08,98.99
71.84,136.09
73.49,14.67
72.58,75.54
72.98,37.76
73.77,101.75
72.91,151.82
73.89,156.09
72.33,1.17
72.73,77.27
73.06,130.61
72.74,81.1
72.55,2.81
73.38,99.9
74.07,64.31
72.98,135.73
73.34,143.21
73.24,98.74
71.56,106.07
71.68,104.08
71.09,115.74
70.47,112.88
72.14,114.32
73.78,19.19
70.05,53.52
70.8,149.58
71.61,92.23
73.61,52.38
72,66.95
72.74,45.04
72.96,57.23
72.83,131.68
73.85,134.6
72.23,16.2
71.93,102.25
72.35,25.82
72.08,45.86
73.19,103.98
70.39,40.41
71.4,82.74
72.08,1.13
74.7,112.81
72.19,80.27
71.68,68.18
72.79,53.31
74.46,130.72
70.03,36.8
70.53,154.63
73.45,93.17
70.41,91.89
72.62,74.94
70.83,102.8
71.34,59.48
70.5,35.63
72.45,71.15
70.88,4.95
71.44,128.88
73.88,74.57
72.86,87.5
71.25,169.7
71.7,62.77
72.38,3.35
72.23,37.26
73.16,64.94
74.57,1.8
72.5,97.93
71.31,27.05
72.36,130.02
73.16,73.96
72.98,138.45
72.86,68.16
71.92,142.99
70.71,55.27
71.01,35.95
72.33,68.6
73.61,103.06
73.75,83.86
74.11,135.44
72.64,141.51
71.23,68.53
73.66,28.02
73.84,8.63
72.12,170.84
72.43,81.25
72.13,58.21
71.93,121
72.14,128.3
72.47,102.03
70.23,59.18
72.35,162.33
73.59,107.52
69.74,17.61
72.03,50.14
70.46,59.21
71.85,52.4
72.2,4.46
71.75,173.3
71.97,46.17
72.4,34.52
71.53,192.93
70.19,90.84
71.5,55.27
71.63,32.35
72.08,23.81
71.65,29.78
72.31,58
73.32,143.77
71.73,107.98
74.07,73.51
73.45,147.42
71.12,94.4
72.63,66.27
73.13,56.75
69.1,125.62
70.48,85.25
70.26,178.17
72.22,38.27
74.54,123.5
73.77,19.51
72.07,24.08
72.14,56.16
71.95,119.57
72.75,149.08
71.97,13.77
70.94,99.35
74.25,47.77
71.81,20.36
70.29,78.87
73.63,31.36
70.5,7.51
74.13,121.12
70.81,53.47
72.16,75.46
71.77,1.86
72.2,119.42
74.4,100.13
72.46,148.89
69.65,176.43
72.47,12.23
71.01,89.33
70.72,157.52
72.86,148.04
74.74,21.38
70.7,95.77
72.82,158.02
73.12,100.36
71.89,38.11
70.23,147.76
74.07,17.46
73.17,32.8
73.27,122.45
71.19,41.23
70.99,30.67
71.46,172.68
72.93,71.69
72.73,85
72.64,98.68
72.09,103.21
69.37,126.81
71.56,114.28
72.06,55.62
71.21,85.69
73.99,103.26
71.25,153.81
73.28,141.02
72.64,82.36
71.22,17.63
71.06,96.67
71.61,56.9
72.22,158.06
72.88,45.57
72.82,38.82
70.91,89.12
71.23,126.6
70.03,30.16
73.08,29.81
72.51,43.79
73.77,90.1
73.25,73.61
72.02,144.24
72.16,152.46
71.46,42.78
70.48,43.7
70.86,6.41
73.19,34.83
71.73,52.56
71.7,135.49
72.77,38.28
72.3,124.24
72.26,79.87
72.39,57.48
72.07,89.08
73.54,25.48
71.91,3.39
71.96,111.05
75.74,60.08
71.37,143.47
71.77,98.12
71.86,123.92
71.77,76.83
72.95,140.91
72.73,71.41
72.63,156.21
71.79,156.02
74.01,41.32
72.01,8.89
70.78,31.19
71.83,94.56
71.81,49.81
71.16,130.08
72.64,133.67
72.98,82.46
71.94,64.58
71.29,59.93
73.19,124.67
71.75,52.1
