"x","theotherone"
0.36535,0.41522
0.06206,-0.45543
0.28202,-0.77821
-0.12152,-0.74418
0.86645,0.34177
-0.51253,0.78539
-0.09541,-0.84803
0.01682,1.03522
-0.38753,-0.68919
-0.53251,0.7874
-0.73266,0.58886
1.2117,-0.03723
-0.1778,1.02821
1.21834,1.11899
-1.1524,-0.01112
-0.9587,-1.29389
1.15878,0.22333
1.34959,-0.29758
2.1547,-0.23597
-1.35817,-0.66016
0.02607,0.53788
1.17746,0.40669
0.39434,-0.85594
0.20877,0.11114
0.04893,1.70509
-0.7566,-2.36719
1.55863,-1.32647
-0.58563,0.68507
-3.20121,0.34968
-0.16529,-0.43897
0.23706,-0.91791
0.79005,0.18889
-0.47981,1.03914
0.04954,-1.92285
0.03011,0.43542
0.30841,0.79555
1.27197,-0.26532
0.67361,-0.70157
-1.10884,-0.55715
2.01279,-0.4865
0.52284,-0.8983
1.70343,0.38221
0.37504,-2.22121
-0.76214,0.123
0.17624,0.37957
-1.52281,-0.88816
-0.81613,0.08439
0.45863,0.56137
-0.37357,-0.30181
-1.23835,0.71607
0.87309,-0.628
1.65792,0.9069
-0.53578,0.18068
0.60803,-1.00711
-0.04352,-0.09038
-0.33784,1.57073
0.18156,-1.21479
0.90647,2.52231
-1.77863,1.1571
0.85695,0.55112
0.90958,1.60317
-0.09138,-0.60851
0.29717,-1.43277
-0.6447,0.22266
-0.78968,-1.12067
1.24448,0.05956
0.378,-0.53843
-0.78898,0.95349
0.09645,-0.06348
-0.0811,1.43766
0.85685,-0.10458
-0.13095,-0.56726
0.41543,0.5078
0.61613,1.26299
-0.98099,1.74105
-1.24108,1.04499
-0.6264,0.50071
0.17037,0.91712
0.23134,1.5634
0.15453,-1.52413
-0.36377,-0.30853
0.68155,-1.47412
0.33771,-1.04394
1.80745,0.47553
1.23853,-0.60959
-0.90653,0.21242
0.18622,-0.63983
-0.96349,-1.07165
-2.08079,0.99475
0.2601,1.01754
1.75994,-0.50632
-0.00318,0.43553
0.54066,0.99128
0.99536,0.6912
0.10306,0.23104
0.00871,-0.87303
1.9176,0.40541
0.32956,-0.13753
0.71316,0.63864
-2.19078,-0.14888
0.48208,0.91481
0.3265,1.67198
-1.02809,-0.07936
-1.09363,0.16182
-0.45202,0.13144
1.77043,2.19445
1.11718,-0.58142
-1.21115,1.47353
-0.26287,2.03874
-0.02667,-1.29283
-0.23845,0.93534
1.63047,-1.18275
0.76152,-0.38797
-0.07524,-0.56918
-0.62041,0.22183
-0.28428,-0.17591
0.00594,1.26926
0.88734,-0.28291
-0.26706,-2.85099
1.58219,-1.53747
0.65161,0.63588
-0.70857,-0.3023
0.65377,-1.46546
-0.62885,0.96203
0.83437,0.2199
0.8412,0.90995
-0.77943,-1.11321
0.20774,0.45693
0.51958,-0.33222
0.08301,-0.1612
1.74385,-1.49417
-1.05137,0.3147
0.14707,0.23309
-1.31626,2.22961
0.81757,0.03404
1.40448,0.27794
0.7575,0.0949
-0.66186,0.88835
-0.94136,-0.88319
-0.72979,-0.6267
-0.02354,-0.92931
0.11819,0.38235
2.1527,0.38717
-0.47066,0.78553
-0.3946,-0.04054
-0.4613,0.77656
1.24236,1.03889
0.61009,-0.40669
1.01393,0.9151
-0.28477,-0.81876
-0.66955,-0.54194
0.88419,-1.27704
-0.27578,0.58361
1.17187,-0.18175
0.68449,0.55554
-0.33212,0.78968
0.55439,-0.96
0.31099,1.29432
0.28275,-1.47963
-0.93192,-0.74854
1.76957,0.9962
0.14498,-0.23582
0.21959,-1.35243
-0.64995,1.41061
0.33893,-0.38823
1.4824,0.75686
-1.13212,1.31979
-5.04914,5.29622
0.22186,-0.72187
-0.47537,1.88631
-1.83412,1.15141
0.79221,-0.92608
-0.16693,-0.27689
-1.75659,0.07196
0.8126,-0.20905
0.35003,-1.81687
-0.55958,-0.01683
-0.04598,-1.96692
0.36772,1.1002
-2.04495,-0.05576
-0.3059,-0.29427
-0.2333,0.82154
-2.72879,0.05869
-0.19126,-0.05687
0.38712,-1.2142
-0.70236,-0.18148
0.26389,0.22835
0.65854,0.22569
0.96502,1.39843
-1.77797,-0.70481
0.13755,-1.45074
-0.84886,1.56679
0.31635,-0.58412
-0.18427,1.06212
-1.23854,1.07363
0.54059,-0.01834
-1.1324,1.44027
2.27721,0.90629
-0.35058,0.45831
-0.64297,-0.33333
0.16875,-1.10729
2.70021,-0.44465
-1.15218,1.56166
-0.3242,-0.28308
0.96323,-0.93873
0.45826,1.13488
-0.46735,0.22681
0.43647,-1.41168
3.17491,-0.28416
-2.0092,-0.50361
-0.04024,1.08119
1.44871,0.64746
-2.09147,1.60605
-1.16917,-0.69449
-0.65337,-1.03865
-1.73781,-0.58955
2.03772,0.15573
0.10713,-0.45988
1.51687,0.4325
-0.56686,0.1911
