"amaflix","netazon"
63.89,173.83
66.59,181.14
65.06,177.01
64.39,175.24
64.92,176.52
61.26,166.91
64.24,174.96
63.15,172.18
65.71,178.69
61.33,167.44
67.87,184.74
65.69,178.51
62.83,170.96
63.58,173.12
64.78,176.44
62.49,170.15
62.96,171.52
61.17,166.74
64.13,174.26
65.05,177.26
62.15,169.36
60.67,165.61
62.96,171.09
64.4,174.94
62.79,171.44
62.81,170.97
64.18,174.42
62,168.79
62.28,169.46
63.49,173.08
63.4,172.79
63.32,172.52
64.51,175.77
62.4,170.25
62.89,171.4
62.73,170.72
67.14,182.31
65.91,179.35
63.97,174.37
65,176.65
66.24,180.35
63.84,173.63
61.58,168.15
63.38,172.66
62.46,170.1
63.83,174
63.18,171.79
61.04,166.16
62.49,170.16
64.22,174.79
61.45,167.29
63.55,173.25
67.07,182.33
62.73,171.09
60.45,165
65.89,179.38
63.01,171.59
63.77,173.52
62.27,169.87
62.99,171.59
64.34,175.13
64.18,174.32
64.29,174.88
65.61,178.55
65.42,178.08
63.41,172.52
64.96,177.19
63.96,173.92
62.8,171.3
64.18,174.73
63.31,172.39
67.03,182.29
66.12,179.76
61.85,168.58
62.43,170.1
64.83,176.46
63.06,172.16
64.17,174.67
62.23,169.5
65.12,177.14
63.69,173.63
64.47,175.63
62.7,170.94
60.63,165.54
64.3,175.04
64.58,175.54
64.93,176.74
68.05,185.09
64.93,177.07
62.96,171.23
61.05,166.58
64.05,174.37
61.15,166.83
63.29,172.39
63.53,173.16
62.82,171.49
63.37,172.79
64.45,175.57
65.8,178.74
62.2,169.58
61.55,167.86
62.94,171.7
61.6,167.72
62.11,169.2
61.26,166.74
63.64,173.03
66.21,180.15
61.52,167.73
64.6,175.96
62.92,170.97
63.39,172.84
62.6,170.69
68.24,185.25
65.43,178.15
64.26,174.89
65.17,177.48
63.66,173.08
64.56,175.82
61.87,168.21
65.09,177.13
63.93,174.07
63.19,172.25
58.5,159.68
63.85,174.1
67.99,184.78
64.14,174.66
63.92,174.27
61.77,168.46
64.85,176.35
65.65,178.62
64.66,175.78
65.75,178.85
63.43,172.51
61.84,168.58
63.9,174.2
62.36,169.78
59.97,163.82
63.23,172.24
61.5,167.43
64.16,174.82
62.65,170.54
63.68,173.68
62.54,170.14
63.5,172.74
62.94,171.64
64.93,176.86
63.64,173.24
62.59,170.43
65.76,179.12
60.15,164.25
61.28,166.93
63.44,172.49
64.66,176.23
60.79,165.51
64.91,176.55
62.54,170.32
61.61,167.65
64.29,175.35
63.1,171.84
62.25,169.3
63.61,173.41
60.28,164.48
65.17,177.51
66.81,181.98
63.88,174.07
61.99,169.2
63.54,173.06
61.89,168.55
64.38,175.17
62.93,171.48
64.06,174.23
64.01,173.99
63.79,173.99
63,171.48
63.92,174.25
66.62,181.56
67.05,182.46
62.07,169.21
64.52,175.41
66.4,181.09
65.4,178.09
65.11,177.15
65.32,177.62
63.86,173.7
65.53,178.56
67.42,183.55
65.53,178.47
63.1,171.77
63.77,173.63
64.24,174.6
64.06,174.49
62.29,169.64
62.64,170.72
62.17,169.42
63.08,171.47
64.59,175.62
63.24,172.29
63.92,174.04
65.85,179.42
66.38,180.95
62.73,170.74
66.95,182.07
63.94,173.81
65.62,178.47
62.02,169.1
63.91,174.08
65.29,177.63
63.57,172.87
63.4,172.98
65.74,179.01
63.57,173.4
63.65,173.52
60.46,164.86
62.97,171.22
62.7,170.86
64.46,175.61
64.2,175.02
67.68,183.89
64.54,175.83
64.89,176.87
65.31,177.86
64.91,176.76
61.47,167.6
66.24,180.38
62.25,169.58
64.47,175.59
64.36,175.7
61.74,168.31
64.78,176.27
67.49,183.86
63.59,173.17
64.82,176.36
64.52,175.66
66.05,179.67
63.39,172.64
65.98,179.74
64.83,176.57
64,174.08
62.09,169.23
63,171.6
61.73,168.2
63.78,173.85
62.87,171.1
59.9,163.34
