"amaflix","netazon"
55.2,79.57
63.51,92.17
62.49,88.88
62.83,90.52
69.19,98.43
54.79,78.23
70.12,100.77
57.71,83.04
55.33,78.31
57.89,82.6
63.86,91.07
63.24,88.9
60.41,87.46
56.43,81.42
58.31,83.21
69.85,98.96
63.54,90.84
58.74,83.5
56.5,80.71
61.05,87.28
52.03,75.01
59.32,85.61
57.74,82.97
69.46,98.63
68.54,97.23
61.86,89.14
55.3,78.97
67.86,96.88
67.56,96.3
66.79,95.21
66.84,95.72
60.13,85.45
66.65,94.89
70.32,99.77
62.54,87.9
56.27,81.02
67.2,96.63
67.15,94.83
60.39,87.37
72.78,103.36
57.41,83.13
64.45,91.36
48.34,70.34
61.3,87.24
69.28,98.04
59.5,85.36
56.76,82.21
66.79,95.26
57.31,81.84
63.95,91.97
51.6,74.17
53.6,77.59
59.51,84.37
55.92,80.72
70.7,99.91
67.96,96.44
57.46,81.52
65.84,95.95
67.96,95.93
63.88,91.23
64.47,91.97
69.54,98.29
59.34,85.08
59.72,85.84
68.19,97.46
54.36,76.74
63.45,89.97
62.11,88.59
65.18,92.84
68.62,97.26
63.95,91.53
63.73,90.93
66.91,94.68
69.81,99.75
64.67,91.97
56.21,80.71
61.34,88.95
73,103.67
60.13,85.4
66.55,94.57
69.85,99.35
67.2,94.95
62.27,87.71
63.66,90.51
56.84,81.84
65.02,92.09
56.84,81.93
57.04,82.72
56.2,80.76
58.29,84.53
68.8,97.99
59.89,85.32
61.87,88.27
59.46,86.61
65.64,94.17
68.05,97
61.01,87.34
66.11,94.19
59.81,85.74
68.8,98.74
66.02,94.4
68.58,97.57
66.05,92.59
63.58,90.73
50.61,73.21
58.1,83.49
65.27,93.13
59.45,85.13
60.58,85.38
59.75,86.41
72.28,102.78
57.86,83.16
59.51,85.62
62.39,89.33
63.63,89.55
63.47,89.87
62,89.19
53.09,77.69
64.57,91.74
65.49,93.56
59.32,86.14
66.46,94.51
57.6,83.39
64.68,91.89
58.21,82.93
51.67,74.35
69.43,98.43
66.58,95.3
63.19,89.68
71.51,100.93
52.24,75.5
63.09,91.33
47.49,68.48
71.21,100.42
56.89,81.24
54.25,77.68
56.9,81.66
55.13,79.12
50.08,72.07
56.2,79.37
61.37,87.22
67.93,95.65
64.82,92.21
54.65,78.09
58.34,83.45
74.2,105.05
64.83,92.97
54.34,77.42
78.55,110.7
65.31,92.51
67.57,96.05
69.01,98.3
63.7,92.19
62.72,90.07
56.23,80.99
54.22,78.01
77.49,109.49
58.2,83.84
67.93,97.94
68.25,97.4
72.22,103.42
73.62,105.41
66.63,94.57
69.81,98.97
55.38,79.19
66.42,94.82
69.8,98.99
63.75,90.51
59.72,86.44
63.77,90.54
58.91,84.14
59.22,84.36
69.48,99.13
75.59,107.09
51.77,74.73
52.44,75.35
55.9,80.24
64.3,90.91
56.83,80.74
64.73,92.44
63.76,92.01
59.65,84.68
58.93,84.28
54.15,77.45
66.51,95.27
75.64,108.32
59.74,84.84
53.94,77.89
58.17,83.34
66.31,94.23
67.06,95.62
78.8,111.25
53.85,77.51
62.66,89.78
61.09,88.01
54.53,77.56
58.22,83.96
54.09,77.24
64.01,90.41
69,96.44
52.18,75.66
59.49,86.58
71.31,101.25
51.99,73.89
71.93,102.38
53.1,75.78
55.02,79.69
60.11,85.26
56.66,81.25
67.54,96.28
59.29,86.82
66.79,95.13
58.49,84.1
64.42,92.17
73.48,103.93
71.26,100.76
64.85,93.75
63.55,91.02
72.69,102.88
56.36,81.29
66.39,95.58
58.89,84.97
77.37,109.98
60.43,86.43
61.58,87.3
68.28,97.1
65.95,95.18
54.85,78.11
60.44,87.12
64.78,91.95
51.9,73.41
57.91,82.21
60.74,86.79
56.13,81.52
56.61,81.76
65.02,93.17
60.29,86.84
60.61,86.36
70.22,100.76
64.18,91.13
70.16,98.81
68.68,97.49
66.41,95.59
