"","alpha","beta","gamma","delta","epsilon","zeta","eta","theta","iota"
"1",11.8471821006424,12.5087541378756,11.8471821006424,8.30439134763801,6.35365975193903,10.7847445919167,9.07827484007903,7.20625333487988,8.7435918638039
"2",10.1119333694097,11.0704696296592,10.1119333694097,8.85167707145839,8.85539955079418,9.68839513792404,7.54201850868344,4.9497759109363,12.5128101787252
"3",9.25396267905417,11.3332663402874,9.25396267905417,8.54703832091231,8.44075340333652,10.2679141781404,9.13499384063014,4.853438467253,11.4068001807482
"4",11.6582136603076,11.625584134552,11.6582136603076,8.5351941596305,8.98584342824435,11.294885710079,7.6846048370474,7.07428589463234,7.51642845908148
"5",10.7217205682536,13.0387627247049,10.7217205682536,8.36158344471351,10.0634739544556,9.41863403426013,7.83309759300495,5.90921506518498,10.9992655782634
"6",8.33691950328365,12.2303319399626,8.33691950328365,8.45157814717371,8.44873442729313,9.47635471234552,8.46052751553519,2.25130985956639,-1.21170430207855
"7",10.5759095339092,11.0329782776022,10.5759095339092,8.52883043591396,9.82295629864423,10.1990166319726,8.13789061220257,9.88464799709618,-7.7273832896273
"8",10.4727601168301,12.8394891890638,10.4727601168301,8.5773100035382,8.36554578728091,11.3652827565938,8.89086060761642,4.87112981500104,8.2840369691648
"9",9.45726834254686,12.6351122682109,9.45726834254686,8.79805978509874,9.34891717878583,10.6840794544984,5.76179444535822,8.39649417670444,-3.10028665009586
"10",11.1276870715016,12.0886750634979,11.1276870715016,8.76975331125666,9.15900529821544,8.99174324576825,8.18105594213366,8.17805772880092,-5.03612253900868
"11",8.35220238408074,12.5587559046879,8.35220238408074,8.44006217426464,11.2572298538404,10.7317125884183,7.81143666704088,9.93104147491977,-12.671340776486
"12",9.68582605100308,11.3852976628947,9.68582605100308,8.46232240028873,8.96504911646743,11.2055518533794,7.31763332367519,6.69466297375038,10.9289734207373
"13",9.81731843109218,14.026822898143,9.81731843109218,8.472870901356,8.42141566616494,8.78302813850154,7.48354671025195,5.34249276155606,6.74613577581348
"14",11.4704784928108,12.9458556598268,11.4704784928108,8.74416507649034,9.16270810092049,8.74738825046189,8.00844156690287,9.50906832236797,-10.3875536487047
"15",9.13410121585535,13.5203237337759,9.13410121585535,8.73203958702751,9.06245711891137,8.93625308825571,8.67580625838683,4.60588372312486,11.2040409964884
"16",11.5274669837401,12.2715672455263,11.5274669837401,8.49513517993418,9.85560641263675,10.2868416713967,8.30777887375917,3.16767610609531,3.57680543493618
"17",11.0541780598619,11.523546304172,11.0541780598619,8.89559269708953,10.3341029284634,10.7626578398808,8.43218396285866,3.78928613383323,8.80293623522258
"18",11.0300710088227,11.4317394849625,11.0300710088227,8.58992751574345,9.74208057182476,10.9730656251391,8.9820758098853,5.57319571264088,10.8606115582217
"19",10.8401608570353,12.1558760232381,10.8401608570353,8.71792107113672,9.20552232575851,9.86303620758875,8.97204180346497,5.43113847263157,11.7726863344235
"20",10.2169647032865,11.4427618240616,10.2169647032865,8.42879647035502,7.02040181115419,10.768845528118,6.37868618876897,5.62326989835128,13.4561139578095
"21",9.32747442411546,12.3155448837333,9.32747442411546,8.66513848850417,8.42413029462726,9.81286717453339,8.41673715504076,2.08372883265838,3.19861767274529
"22",10.1325985271155,10.1553242246961,10.1325985271155,8.34035956425588,8.49944701541592,10.233857322596,8.24325627333885,2.60212473105639,-1.65011394475344
"23",9.9290726532858,11.0802088426831,9.9290726532858,8.73155248014622,8.34058970141685,10.1356048991471,9.28321794341336,2.05234405118972,1.02185135255147
"24",9.05730452951936,11.4532867396955,9.05730452951936,8.16255250064601,10.5994193932774,9.50494093155433,7.97053601802446,8.79283055663109,-5.03313473392772
"25",8.97796899984261,12.7651741141484,8.97796899984261,8.41146241390142,9.52325399335973,9.93211055972149,8.02527917246574,1.98272298555821,-3.81137502331067
"26",10.2805551239618,12.6647163393115,10.2805551239618,8.68732884390348,7.26036890003988,9.51486464493608,6.88470712641496,1.96899930713698,-5.64309941444107
"27",10.5447833667102,12.3623683651735,10.5447833667102,8.62340415575088,9.29590686982252,10.5703795383728,8.2178607626321,2.65975505812094,7.16116759169582
"28",10.1308697518974,10.6715927363099,10.1308697518974,8.47755124368356,8.3168176439364,10.5936978399663,7.42294343975156,5.45524540590122,12.5866942779835
"29",10.281844392376,13.3489492730202,10.281844392376,8.58643802974636,7.42992724849054,9.56622581764476,8.30334560388952,2.42792820790783,0.932691075838115
"30",9.70726924858219,12.9420592016206,9.70726924858219,8.62953491558533,8.08396967103594,9.54169584322108,8.15568025832579,5.68362492835149,9.23270470089828
