"x","theotherone"
0.10028,-0.28322
-1.17429,0.58418
-0.65734,-0.32238
-0.34943,-0.09052
0.64123,-0.22649
0.33347,0.86552
-1.12629,1.20689
-0.34289,0.28913
1.94876,-0.36029
0.32272,-1.2228
0.62027,2.01373
1.49363,1.7884
0.34716,0.08731
0.43886,-0.30282
0.89115,0.91198
-1.46276,-1.43107
-0.10749,0.53207
-0.88328,-0.01688
0.35504,-1.22684
-1.60362,1.65704
2.91671,0.15704
-0.82206,0.57952
-1.9317,0.4149
-0.86906,1.24379
-1.20319,2.30652
0.71121,-0.28975
0.20564,-1.02574
0.91455,1.02546
1.5041,-0.2722
-0.17665,0.8372
0.55895,1.43645
-1.52317,0.78025
0.21726,0.86026
-0.62139,0.19425
-0.40421,1.24976
-0.09996,-1.68221
-0.72205,-0.98765
0.2807,0.79991
-0.55768,-0.95606
0.58593,1.44025
0.81442,-0.5863
0.03858,0.28369
-0.71234,-0.12761
-0.89397,-0.35395
-0.23643,0.47257
0.82715,-0.7426
-1.3112,0.74795
0.9015,-0.25486
-0.92714,1.38212
0.85708,0.78102
2.05075,0.28708
0.253,0.11268
-0.90787,1.37435
1.34036,0.31332
-0.78902,-0.49211
0.40108,-1.85081
0.47753,0.32518
0.15932,0.85172
-0.30545,0.26723
0.05993,-0.31817
-0.14733,-0.07628
1.26227,-0.43927
0.79538,0.25156
0.77264,-0.09215
0.70094,0.31783
-2.26346,1.73394
0.08423,-1.26527
-0.04653,-1.01327
-0.92929,1.42332
-1.05,0.72617
0.1353,-1.50975
0.73266,0.00689
-1.5031,0.57916
0.11127,-0.05892
-1.07385,-0.18599
2.03412,0.43516
0.54397,0.40516
-1.18983,0.09224
1.10909,-0.42092
-1.73137,0.32478
0.82232,-1.36325
-0.76625,-1.81955
-0.18076,0.39808
-1.1952,0.37247
-0.92283,-0.38072
-0.6114,0.75848
1.15658,-1.41043
0.4167,-0.02835
-1.60668,0.86853
0.65934,-1.13575
-0.49369,1.77827
-0.16907,-1.13795
-0.54511,-0.58908
1.25814,-0.20353
0.37491,0.91628
-0.28636,-1.05433
0.8459,-0.15008
-0.4259,-0.06055
1.48417,0.41734
0.35434,0.20278
0.40852,-1.59129
1.07606,-1.24891
-1.10375,0.41375
-0.03312,0.57298
-0.30419,-0.12395
-0.89273,1.83023
0.71317,0.51145
-0.0015,1.80603
-1.37254,0.49667
-0.48518,1.46609
-0.06382,0.66386
1.63518,-1.65208
0.28594,0.23358
1.30416,0.24297
-0.50895,-0.05759
0.05461,1.07873
-0.97343,0.33313
1.44749,-1.70022
-0.68737,0.52186
-0.37774,-0.24241
0.31734,-2.07337
0.26332,-2.00651
-1.39312,0.22539
0.71748,0.37866
-0.05931,-0.23551
-0.24418,0.09935
0.4021,-1.45787
-0.39284,-0.10711
0.96136,1.02916
1.867,-0.33414
0.40037,0.191
-0.18643,0.39017
-1.45409,-1.41802
-0.07251,-0.71656
0.09263,-0.17846
-0.37876,0.98558
0.62425,-0.93493
-1.02513,0.86619
1.57207,-0.25499
0.10038,0.35908
0.65608,-0.3035
-1.06636,-0.14359
-1.82227,-0.26089
-0.06995,-0.88292
-0.01739,0.68719
-0.69546,-1.33569
0.3231,-1.18935
4.51267,-4.20731
-1.08675,0.38998
0.94238,0.41489
1.49831,-0.40906
0.8063,-0.45227
0.28211,-1.36249
0.81834,0.80378
-0.23776,-0.54154
0.13829,0.33836
0.90706,-0.91398
0.05127,-2.77861
0.03614,0.39693
1.3944,-0.86963
0.08175,-1.95578
0.11027,0.42221
1.39372,0.11061
0.33232,0.51095
1.0666,0.23261
2.00494,0.7166
1.02096,-0.09438
-0.74593,-0.89928
0.2261,1.05932
-0.33309,-1.11689
-0.94907,0.47839
0.08361,-0.21037
0.31223,2.1026
0.62032,-1.70745
-1.2533,0.07415
-0.60156,-1.3356
-0.29431,-0.10582
0.01081,0.0806
1.36283,1.2268
-2.22088,-0.44661
1.4835,1.43524
1.72162,-0.01093
0.08697,2.07221
0.69479,-0.49918
0.51774,-0.36786
-1.71779,0.41256
0.07504,1.12577
0.03341,-0.2818
-1.46514,0.76674
-0.38676,-0.78793
0.40543,-0.4158
1.3363,-0.24966
1.03152,0.995
0.3577,-0.80934
-0.31794,-0.16238
-1.07119,0.88252
0.04625,0.05499
1.34306,-0.24263
-1.25835,0.22686
-2.16472,0.91686
0.35278,-0.63237
-1.74599,0.30147
0.71652,-0.24746
0.22332,-0.06997
-0.77685,-1.26931
-0.26748,0.16028
0.98852,-0.63893
0.26622,0.57259
0.33455,0.19718
-1.44142,-0.66574
1.1059,-0.44707
1.55135,0.58678
2.15234,0.66176
0.00896,0.84201
-0.30254,0.56066
0.61302,-1.06651
0.80006,-0.81417
-0.70913,0.2211
