"amaflix","netazon"
78.33,83.1
79.57,82.76
79.95,82.69
76.07,83.37
82.58,82.42
79.15,82.82
79.37,82.87
80.73,82.61
75.97,83.2
79.13,82.95
80.62,82.69
76.77,83.09
79.16,82.83
81.91,82.43
79.34,82.78
75.96,83.33
77.7,82.94
80.41,82.7
78.16,82.93
75.91,83.26
82.14,82.38
79.59,82.89
80.7,82.66
77.6,83.14
80.3,82.59
82.3,82.36
79.41,82.78
75.79,83.27
76.1,83.3
77.91,82.95
77.44,83.05
79.31,82.9
77.59,83.24
76.47,83.19
77.16,83.12
74.22,83.43
77.39,83.12
81.68,82.42
79.33,82.81
78.11,83.07
78.16,82.96
80.88,82.62
80.23,82.58
76.16,83.15
77.4,83.02
80.91,82.63
80.79,82.67
80.57,82.83
83.06,82.47
85.02,81.74
79.91,82.97
79.91,82.55
80.83,82.47
79.81,82.62
77.43,83.08
79.47,82.83
74.14,83.57
73.61,83.58
78.02,83.03
79.39,82.76
79.5,82.77
78.26,83.02
78.78,82.96
77.59,83.05
74.29,83.41
79.22,83
77.83,82.95
77.03,83.15
77.17,83.05
78.72,82.96
78.61,82.87
78.47,82.99
72.25,83.63
78.33,82.92
82.37,82.44
81.57,82.43
79.92,82.73
81,82.74
77.67,82.84
78.18,82.96
79.89,82.83
83.03,82.34
78.06,82.78
78.32,82.91
79.24,82.82
77.18,83.12
76.76,83.22
80.74,82.45
78.96,82.78
79.21,82.89
79.22,82.81
78.94,82.84
74.2,83.52
80.28,82.6
78.44,82.91
78.78,82.67
75.16,83.47
81.76,82.45
76.68,83.02
78.69,82.89
78.26,82.81
78.24,83.05
79.26,82.69
78.91,82.84
83.01,82.39
74.22,83.49
76.08,83.4
79.89,82.6
77.82,83.27
77.56,83.01
76.77,83.12
81.04,82.65
77.98,83.03
79.35,82.64
80.56,82.7
76.95,83.25
81.29,82.52
80.88,82.57
80.93,82.65
77.62,83.01
77.92,82.89
75.25,83.47
76.8,82.91
81.87,82.47
79.46,82.85
77.88,83.05
81.29,82.53
79.63,82.84
74.53,83.46
77.93,82.83
78.64,82.78
76.97,82.97
76.43,83.3
76.38,83.12
76.5,83.14
77.16,83.15
79.96,82.73
75.42,83.57
81.26,82.43
80.99,82.61
80.45,82.5
80.45,82.52
77.26,83.12
79.76,82.71
77.65,83.04
80.36,82.53
77.07,83.06
76.36,83.16
77.82,82.96
80.48,82.69
78.93,82.84
76.27,83.22
78.03,83.15
77.51,82.94
77.61,83.14
80.73,82.66
79.82,82.84
76.37,83.21
78.36,83.03
76.54,83.18
78.78,82.85
79.64,82.79
82.11,82.4
79.64,82.53
76.34,83.2
76.72,83.05
77.81,83.04
80.94,82.55
78.57,82.78
78.37,82.92
78.94,82.56
79.46,82.63
78.79,82.93
82.36,82.3
78.13,82.93
83.6,82.27
77.11,83.16
79.92,82.83
79.11,82.94
77.54,83.05
74,83.57
80.92,82.65
77.3,83.21
80.16,82.9
77.53,83.04
81.38,82.35
75.96,83.27
74.16,83.37
78.45,82.91
78.34,82.97
79.76,82.79
78.78,82.81
75.97,83.16
77.56,83.05
73.36,83.49
80.86,82.77
79.39,82.89
75.65,83.34
79.24,82.79
80.7,82.59
81.03,82.58
78.9,82.83
77.92,82.94
79.36,82.7
80.66,82.49
80.85,82.59
78.91,82.91
80.17,82.71
81.68,82.46
80.39,82.59
80.35,82.62
78.14,82.88
77.41,82.86
77.24,83.08
82.99,82.39
79.51,82.82
76.85,83.16
80.45,82.62
80.39,82.77
76.93,83.03
81.04,82.68
78.36,82.85
79.29,82.89
78.71,82.72
80.79,82.66
78.99,82.64
76.78,83.29
80.76,82.66
76.87,83.07
79.9,82.63
81.19,82.42
77.16,83.17
76.32,83.25
79.35,82.86
81.2,82.48
77.61,82.97
78.56,82.87
75.51,83.21
78.61,82.83
76.62,83.09
77.86,83.04
75.34,83.37
80.55,82.53
82.77,82.58
80.46,82.61
75.91,83.37
80.65,82.56
80.7,82.49
83.48,82.19
78.7,82.57
78.44,82.82
76.85,83.14
82.94,82.32
80.57,82.61
79.65,82.78
78.94,82.85
76.02,83.21
81.07,82.41
