"amaflix","netazon"
77.63,74.87
68.43,77.74
70.77,77.11
72.67,76.42
68.16,77.43
73.09,76.22
72.57,76.38
71,77
71.16,76.83
73.88,75.78
76.81,75.25
72.51,76.44
72.9,76.19
75.69,75.59
70.95,76.91
73.46,76.24
71.01,76.86
77.1,75.12
69.52,77.34
76.84,75.12
68.94,77.31
70.18,77.27
77.69,74.9
66.63,78.25
76.52,75.34
74.78,75.79
71.22,76.63
71.16,76.73
70.2,77.17
76.96,75.23
70.51,77.04
75.23,75.44
69.15,77.63
76.04,75.61
73.12,75.94
74.34,75.92
67.97,77.89
74.76,76.11
71.53,76.86
70.86,77.13
74.49,75.83
73.31,76.31
73.44,76.22
72.81,76.76
79.07,74.77
73.53,75.87
72.81,76.32
75.58,75.53
72.62,76.61
72.63,76.16
73.86,75.84
70.47,76.9
73.33,76.21
74.15,76.11
64.9,78.77
71.45,76.53
70.22,77.14
73.44,76.27
74.43,76.16
70.95,77.3
72.79,76.65
68.65,77.8
74.83,75.63
71.38,76.84
74.88,75.83
74.49,76.03
70.51,77.27
73.9,76.01
72.1,76.66
71.77,76.69
70.64,76.94
70.98,77.08
69.91,77.35
73.11,76.2
73.08,76.51
73.32,76.2
71.85,76.32
68.42,77.5
76.85,75.25
74.78,75.86
74.28,75.73
77.13,74.99
73.07,76.31
74.82,75.9
67.47,77.9
71.21,76.89
78.2,74.73
69.56,77.6
72.64,76.52
69.82,77.4
73.53,76.21
73.06,76.55
73.41,76.21
70.64,77.12
73.69,76.45
71.79,76.65
69.39,77.53
69.63,77.61
73.95,76
74.53,76.12
72.53,76.44
69.13,77.54
69.88,77.28
73.25,76.45
69.95,77.24
71.52,76.69
73.86,76.25
74.32,75.93
76.48,75.35
68.55,77.46
72.58,76.64
71.11,76.8
71.96,76.76
64.88,78.91
71.98,76.69
67.78,77.81
71.49,76.7
72.16,76.46
67.78,77.75
75.39,75.64
67.95,77.72
72.01,76.7
75.52,75.49
74.5,76
76.28,75.19
71.74,76.95
73.16,76.14
69.37,77.54
70.78,76.68
75.58,75.61
72.94,76.4
73.03,76.27
80.18,74.06
71.13,76.84
75.22,75.65
72.31,76.7
68.65,77.62
73.42,76.33
75.24,75.62
76.77,75.09
75.23,75.55
70.91,77.14
73.69,76.24
77.5,75.13
76.27,75.32
75.84,75.39
74.79,75.92
70.41,77.07
74.08,76.02
73.66,76.2
76.29,75.44
71.93,76.66
73.17,76.19
72.67,76.46
75.85,75.44
72.35,76.67
74.45,76.02
72.3,76.65
70.1,77.09
71.33,76.65
73.16,76.29
71.18,76.88
76.32,75.17
76.63,75.29
77.83,74.66
70.37,77.02
73.47,76.09
72.58,76.41
72.27,76.68
73.37,76.38
70.72,76.95
69.31,77.45
71.29,76.93
77.19,75.27
76.59,75.11
74.64,75.82
73.78,76.04
72.74,76.59
68,77.43
70.45,76.86
76.56,75.21
74.01,76.04
79.22,74.49
67.61,77.98
65.18,78.34
74.47,76.04
74.01,75.88
73.37,76.26
71.96,76.73
75.6,75.7
71.34,76.84
74.14,75.99
74.93,75.89
78.32,74.71
74.86,75.49
72.34,76.55
76.06,75.59
73.08,76.43
73.47,76.32
73.93,76.17
77.63,75.12
73.06,76.36
73.17,76.51
72.01,76.57
68.98,77.41
73.07,76.22
72.26,76.37
72.32,76.29
71.68,76.95
79.54,74.43
72.31,76.73
70.56,77.06
73.94,76.16
69.85,77.24
69.84,77.46
72.41,76.41
74.48,76.04
70.04,77.13
73.07,76.42
68.84,77.33
69.68,77.4
73.98,76.15
75.07,75.6
73.76,76.39
69.08,77.49
71.05,76.54
72.49,76.58
70.61,77.07
76.19,75.57
76.05,75.25
71.55,76.35
69.21,77.46
74.79,76.06
67.9,77.75
71.28,76.77
75.84,75.6
71.26,77.08
76.49,75.3
69.4,77.46
72.68,76.57
