"amaflix","netazon"
58.57,65.64
60.51,64.03
59.72,64.71
60.2,64.32
59.11,65.18
59.46,64.99
63.44,61.3
59.67,64.79
59.84,64.63
60.2,64.27
59.87,64.58
59.17,65.12
60.76,63.79
59.81,64.64
60.97,63.68
61.67,63.01
61.01,63.58
59.9,64.65
62.06,62.55
60.2,64.3
58.53,65.74
60.81,63.7
59.76,64.71
58.83,65.6
60.34,64.28
60.46,64.03
61.46,63.22
61.39,63.2
58.62,65.69
60.25,64.15
59.61,64.88
60.96,63.59
61.36,63.22
59.22,65.14
59.32,65.17
61.87,62.71
58.21,65.97
59.94,64.59
62.8,62
59.45,64.92
58.74,65.55
60,64.43
62.97,61.93
58.83,65.59
62.31,62.33
60.77,63.77
58.85,65.41
61.99,62.65
61.99,62.8
61.06,63.48
59,65.35
58.53,65.71
60.41,64.08
60.35,64.16
60.69,63.81
60.11,64.36
60.07,64.44
59.77,64.63
59.79,64.71
60.27,64.24
60.22,64.14
59.17,65.22
61.19,63.43
60.41,64.17
61.67,63.04
59.27,65.01
61.02,63.54
60.42,64.06
59.6,64.93
59.42,65.12
60.43,63.98
58.64,65.63
58.32,65.99
63.21,61.63
58.42,65.88
61.76,62.85
60.09,64.49
60.27,64.29
60.57,63.85
60.76,63.68
59.94,64.58
59.25,65.14
60.15,64.34
60.2,64.21
58.52,65.78
60.91,63.65
60.92,63.69
58.94,65.4
60.52,64.07
59.56,64.89
59.33,65.09
59.6,64.85
61.24,63.38
59.65,64.74
59.56,64.87
62.34,62.36
59.08,65.34
60.64,63.85
60.23,64.21
59.07,65.31
61.1,63.53
62.16,62.57
58.33,65.95
60.91,63.69
60.62,63.82
59.95,64.47
59.62,64.75
61.61,63.07
59.76,64.75
58.36,65.94
60.74,63.77
58.68,65.63
60.21,64.22
58.91,65.41
60.44,64.06
59.8,64.7
60.89,63.59
59.5,64.92
60.89,63.67
60.88,63.77
61.04,63.54
60.49,63.92
58.94,65.36
58,66.29
59.24,65.19
59.1,65.34
61.58,63.03
61.79,62.95
61.5,63.15
60.08,64.4
60.88,63.65
60.59,63.96
59.85,64.76
59.79,64.63
61.7,63.02
61.32,63.33
58.01,66.21
57.46,66.74
61.87,62.75
58.52,65.81
61.2,63.46
62.02,62.69
61.03,63.65
59.61,64.75
60.07,64.55
59.48,64.88
62.35,62.48
61.62,63.14
59.98,64.45
59.57,64.77
61.41,63.15
59.41,64.89
60.84,63.74
61.82,62.79
60.68,63.91
60.68,63.74
60.93,63.6
59.51,64.9
59.39,65.01
61.12,63.46
59.31,65.18
58.47,65.83
61.06,63.49
62.86,61.96
59.71,64.74
59.87,64.56
60.17,64.34
61.04,63.58
58.82,65.58
60.58,63.93
59.13,65.27
59.71,64.89
60.63,63.96
59.08,65.28
61.32,63.3
60.66,63.9
61.81,62.87
61.25,63.35
62.16,62.66
62.38,62.35
59.08,65.21
62.09,62.63
61.83,62.77
59.3,65.06
61.38,63.2
60.84,63.67
60.78,63.75
59.83,64.68
61.3,63.26
60.92,63.8
58,66.19
60.46,63.95
62.63,62.09
58.4,65.88
61.1,63.56
60.75,63.81
61.72,62.92
60.32,64.24
61.13,63.47
60.06,64.37
59.65,64.85
61.37,63.26
59.03,65.35
59.73,64.68
60.54,64.04
60.49,64
59.76,64.62
61.04,63.57
60.55,64.09
58.24,66.14
60.04,64.48
61.35,63.23
60.51,63.95
60.58,63.96
59.87,64.65
61.29,63.31
62.05,62.75
59.59,64.82
60.44,64.17
59.79,64.72
61.13,63.49
59.85,64.59
59.67,64.72
59.93,64.56
61.29,63.3
60.24,64.22
59.13,65.31
59.72,64.65
59.27,65.16
59.1,65.19
61.5,63.22
59.28,65.04
60.9,63.62
58.13,66.17
60.63,63.98
59.6,64.87
59.9,64.54
60.17,64.2
61.67,63.02
60.4,64.15
58.64,65.59
61.47,63.12
61.94,62.72
60.58,63.97
62.77,61.97
62.03,62.75
59.58,64.89
