"amaflix","netazon"
65.53,70.12
69.26,68.63
65.78,69.96
65.61,69.94
65.54,70.01
66.45,69.79
64.52,70.43
66.05,69.85
67.24,69.28
65.75,69.88
64.47,70.52
64.24,70.75
67.46,69.18
69.52,68.35
67.59,69.17
62.99,71.25
64.87,70.19
65.9,69.85
64.68,70.42
64.01,70.53
64.92,70.29
66.91,69.44
66.36,69.74
64.28,70.46
67.39,69.24
63.09,71.24
66.87,69.44
63.61,70.53
67.06,69.49
64.94,70.33
64.06,70.65
64.45,70.3
66.01,69.91
67.62,69.3
63.87,70.8
65.54,69.93
65.49,70.16
66.91,69.42
67.25,69.39
69.36,68.3
67.72,69.15
71.77,67.49
65.61,70.1
66.51,69.8
63.78,70.71
67.85,69.06
64.11,70.78
66.85,69.44
63.21,70.97
66.7,69.54
68.48,68.79
65.78,70.04
68.8,68.73
64.37,70.44
67.78,69.19
65.35,70.07
64.47,70.48
68.47,68.93
65.62,69.96
65.67,70.1
64.31,70.64
68.99,68.61
66.19,69.81
69.7,68.35
65.37,70.08
64.71,70.29
65,70.13
65.54,70.01
65.12,70.16
65.19,70.26
66.53,69.71
65.02,70.2
64.42,70.49
66.3,69.61
69.73,68.34
67.52,69.29
67.87,69.03
66.55,69.61
64.76,70.48
67.08,69.32
68.93,68.58
63.14,71.01
66.97,69.37
63.67,70.84
63.61,70.8
63.7,70.94
67.03,69.56
65.88,69.91
66.71,69.62
65.53,70.17
66.65,69.59
65.78,69.98
65.3,70.25
65.18,70.27
65,70.22
64.51,70.53
62.81,71.25
64.46,70.48
63.36,70.95
66.86,69.51
65.19,70.1
65.39,70.17
66.13,69.92
67.31,69.43
64.32,70.62
63.81,70.85
65.64,69.99
62.87,71.25
63.52,70.93
64.89,70.1
61.41,71.93
68.03,68.98
67.34,69.27
68.8,68.69
66.02,69.86
67.76,69.05
64.7,70.44
65.28,70.19
65.12,70.2
62.39,71.39
64.39,70.59
64.56,70.58
63.35,70.85
67.95,69.01
66.2,69.94
65.04,70.27
64.95,70.37
64.25,70.61
61.99,71.46
65.14,70.29
68.13,69.09
66.78,69.53
64.5,70.34
67.31,69.13
63.36,70.9
69.19,68.71
68.79,68.61
66.18,69.7
66.24,69.7
63.55,70.88
67.86,69.21
65.16,70.18
65.83,70.11
62.91,71.22
64.86,70.36
64.42,70.56
64.53,70.52
65.22,70.15
66.89,69.42
68.88,68.62
65.73,69.9
66.23,69.89
66.05,69.82
66.74,69.6
63.65,70.7
65.64,70.03
64.66,70.51
64.93,70.35
66.59,69.53
65.25,70.25
65.41,70.06
64.4,70.59
67.35,69.35
65.06,70.42
65.85,70
64.76,70.25
62.13,71.45
66.43,69.67
63.9,70.64
65.99,69.89
68.09,69.21
66.66,69.58
66.69,69.59
67.71,69.2
65.87,69.91
66.29,69.72
66.81,69.53
65.39,70.13
62.82,71.15
66.5,69.66
67.41,69.33
65.71,70
63.37,70.87
67.12,69.4
62.67,71.26
65.07,70.32
65.33,70.2
63.13,71
66.29,69.88
66.63,69.64
65.16,70.25
63.71,70.75
65.96,69.81
66.34,69.69
65.94,69.81
69.21,68.5
67.19,69.43
62.23,71.54
61.56,71.73
64.62,70.3
62.98,71.08
63.41,70.76
69.14,68.55
65.56,70.03
63.87,70.71
65.04,70.25
63.31,71.23
64.01,70.75
63.08,71.18
68.4,68.78
64.52,70.29
66.98,69.51
66.1,69.97
68.52,68.72
64.8,70.27
65.79,69.82
66.38,69.66
65.88,70.08
66.5,69.66
64.47,70.53
63.75,70.73
67.16,69.41
63.75,70.82
63.36,70.77
66.64,69.79
67.79,69
66.61,69.62
66.77,69.52
65.95,69.97
66.65,69.6
64.8,70.29
67.29,69.3
65.34,70.12
66.57,69.68
62.42,71.36
67.34,69.36
65.8,70.03
67.58,69.25
66.8,69.5
64.62,70.4
64.53,70.57
68.34,68.98
70.23,67.94
65.11,70.22
65.38,70.07
68.38,68.99
64.17,70.6
65.57,70.09
63.14,70.96
64.55,70.43
64.49,70.57
67.53,69.34
64.49,70.41
65.76,70.01
