"x","theotherone"
-1.66204,0.57557
-1.05238,-0.90703
0.13019,-1.69086
-1.31895,0.04036
0.25423,0.42983
0.45877,0.64719
0.96295,-0.04743
0.27025,0.1844
0.6014,-1.79234
1.18356,-0.34338
0.38591,0.72706
1.15713,-0.1086
1.73678,0.23131
-2.10652,-1.57899
3.53373,-0.72516
1.39291,0.08118
1.32696,-1.74152
1.54267,-0.16197
0.35652,-0.08592
-0.68156,0.59193
-0.03941,0.25954
-0.4148,1.28955
-0.40601,-0.01855
-0.21165,-1.92765
1.42006,-0.55491
-0.43179,-0.08471
1.76035,-1.41412
-0.34822,1.33587
0.74556,-0.45589
1.45565,0.68215
1.27591,-1.02306
0.14258,-0.90272
0.14953,0.00997
0.70478,1.53879
-0.84345,0.72284
0.47632,-0.02787
-0.18942,0.45249
-0.39949,-0.73616
-0.46121,-0.03722
-0.46009,-0.35544
2.91599,0.61584
0.57708,-0.61744
-0.64885,1.5443
1.14209,1.30724
-0.04397,0.59973
0.14391,0.82896
-1.98769,0.49144
0.833,0.88765
0.28361,-0.21539
0.80739,-0.75611
2.01712,-0.02466
-0.11829,-0.82946
-0.40629,-0.7053
-0.25247,4.03846
1.27932,0.51814
1.05612,0.40907
-0.81276,-0.6057
-1.65278,-1.29124
-1.47569,1.01674
1.03666,0.28739
-0.6648,-1.50895
-0.46325,-0.19429
1.50916,-2.37874
-0.49011,-0.6379
-0.16428,0.43604
1.20076,-0.95651
-0.11773,-0.95869
-1.25283,0.71332
0.71186,-2.00099
-1.73375,0.60907
1.16682,-0.5047
-0.68542,1.01772
0.08423,1.38773
-0.93855,1.11362
-1.21339,-0.40298
-1.02752,0.3733
-0.27561,-0.88307
0.92369,0.22826
0.07746,0.30781
0.43212,-0.88015
0.62139,0.42573
0.05901,-0.3891
0.08273,-0.41126
-0.79643,0.52555
1.17674,0.27255
1.85418,0.81555
0.79366,0.45594
-0.79219,-0.33324
-1.13107,0.54703
-1.02453,1.85991
0.542,-0.92261
1.32015,0.39681
0.23706,0.5488
0.7475,1.73692
1.28293,0.31536
-1.83778,0.77667
-0.8361,0.71875
-0.11028,-2.02268
0.85768,-0.03215
0.21851,0.71696
-0.22678,0.54195
-2.09082,1.00875
0.54398,0.91579
0.14939,0.02494
-1.45748,-0.94437
2.08502,-1.38971
-0.33947,-0.24582
-0.59062,-0.71959
1.02406,-0.63629
-0.9099,-1.00635
-0.87175,-0.89878
0.87562,0.38407
0.07232,1.158
-1.01046,0.15459
1.19114,0.50297
1.50903,-1.995
-0.37402,1.47137
-1.4406,0.72571
1.08228,0.85474
0.06941,1.41527
1.05114,-1.28913
0.30098,0.82166
-0.22162,1.09285
1.70101,0.72133
-1.07433,-0.09443
0.69938,0.44336
-1.81721,0.04577
-0.1078,0.07783
0.4941,-1.13263
0.87133,-0.2983
0.14521,0.10091
-0.10849,0.49726
-0.30587,1.04963
0.36416,-1.08775
-0.20039,0.50398
1.98168,-0.55577
-2.09297,-0.40389
1.46086,1.61143
-1.04644,1.16963
0.14761,1.20589
0.51251,1.42583
-0.68301,0.89779
-1.75531,-1.35387
0.77094,-0.34356
0.82915,-0.45097
4.27807,-5.76447
2.14035,0.6228
-0.24046,-0.37522
1.14756,-1.28023
0.50825,0.03084
0.76591,-0.10883
-1.60009,1.06137
0.06471,1.0966
0.02693,0.32196
-1.19723,1.24436
1.22261,0.04756
-0.22168,-0.26534
-0.91365,0.749
-0.68078,-2.15921
0.00979,-1.07418
0.66234,0.08605
0.79394,2.08796
0.11666,-0.41021
1.81465,-0.32989
-0.7504,0.67455
0.18428,2.91868
1.13766,-0.87011
-0.47032,2.70666
0.97075,1.36513
1.68161,-1.11589
0.96271,-0.45696
0.48849,-0.82611
1.28661,-0.12155
-0.14313,-0.04937
1.72433,0.07254
0.38789,1.79317
-1.02532,0.32525
-0.43228,1.30442
1.72224,-0.67494
-0.91736,-1.5351
1.84484,0.79751
0.33449,1.31493
-0.2745,-0.84758
