"x","theotherone"
-0.38569,-1.05167
-0.41653,1.02488
1.83326,-0.24527
0.75932,-0.86176
0.34244,-0.44445
0.49581,-0.13736
-1.30569,1.34643
-1.03721,0.49611
-0.68431,-0.7947
0.66136,0.16581
-1.72941,-0.34614
0.2151,0.56969
-0.21711,-0.70389
0.43207,-0.73193
-0.21022,0.87272
1.38509,1.20454
-1.40377,-0.04766
0.59727,0.96601
-0.264,-0.67077
-2.70057,-0.73949
0.11658,-0.51558
-0.10592,1.5189
1.24943,2.17048
-0.15473,-0.00403
0.71622,2.5522
1.2368,-0.96102
-0.06799,1.37152
-0.53362,-0.66396
2.49688,-0.90229
-0.65767,-0.68998
1.63866,-0.36497
-1.23074,0.69289
-0.82095,-1.13992
-1.86084,1.2963
-0.23642,0.54674
0.363,-0.25174
0.57417,-0.13684
1.12232,0.42746
1.18182,0.33388
0.18349,0.13894
-0.37334,-0.06196
-0.28516,-0.84451
1.24064,2.01455
0.05032,-1.67634
2.01802,1.12421
1.59619,-0.91054
0.21465,0.78003
0.43177,-0.12142
-0.08536,-0.66546
2.06931,-0.92361
-0.72137,2.66204
0.31138,-0.17299
0.02885,-0.84303
-0.41112,-0.26389
-0.78671,1.03357
0.32402,1.98544
1.06375,0.66629
0.24251,-1.3008
-0.66613,-1.31393
-0.26679,0.56724
-0.4533,0.00034
0.01308,1.76404
0.60324,0.95149
-0.43896,1.02357
1.2155,-0.28614
-1.71925,-1.20681
-0.82101,0.19621
1.05796,-0.14587
0.16204,-0.58521
-0.01553,1.43484
0.51553,1.88535
-0.0313,0.75035
0.61905,0.38203
0.10521,0.95621
-0.33472,0.24174
-0.53049,-0.84641
0.3436,-0.10293
1.37295,-0.33139
0.64789,-0.903
-0.0863,0.05953
-0.80585,-1.64389
-0.17173,0.28655
-1.06736,-0.66368
0.63779,-0.4015
-4.72474,5.73432
0.55818,-0.41663
0.11352,-0.69985
0.13253,0.13809
0.1923,-0.37191
-1.19,-0.44432
-1.96081,0.56158
0.22107,-1.36565
0.49283,1.17265
0.46883,-0.25308
0.43102,-0.18799
0.62375,0.03017
-0.29046,-0.65628
-0.59163,-0.72697
0.66988,0.7232
0.25884,-0.11252
-1.29445,-0.13301
0.93164,1.62994
-0.7936,0.34333
-0.72728,0.0142
0.83892,0.49203
0.56173,-1.03958
-1.62559,-0.419
0.37679,1.47085
-0.53816,0.18538
0.55258,-0.39717
0.00619,-1.4725
-2.33979,-0.57217
0.98239,1.21145
-1.25183,1.31958
-0.74921,0.70948
0.78625,0.16129
0.1649,0.47723
1.66673,0.95226
-1.53313,0.25533
-0.49618,-0.48285
0.07011,0.50642
1.97232,0.32444
0.00995,1.0856
0.45519,1.01343
1.8937,0.25782
0.31339,0.48055
-0.06816,0.16005
0.01446,-0.03513
-0.00887,0.75742
-0.66272,-0.06614
0.42039,-1.6682
-0.98348,1.78296
-0.53912,-0.20212
-0.28768,0.82925
-1.49839,0.70891
-0.51213,0.70841
0.03565,-0.13136
0.60074,2.04117
1.28602,-0.57191
1.36749,-0.23235
-0.77956,1.87794
-0.35375,0.44489
-3.58525,0.41988
1.36415,0.17817
-1.35117,-0.42073
-1.05412,-0.02084
-1.65084,-1.26041
0.52807,0.21591
-1.78665,-0.82411
-1.28066,-0.58995
-0.65893,-0.46125
3.04123,1.90806
0.67383,1.17258
1.24376,-0.04014
1.39274,1.06552
0.8367,-0.64972
-0.18425,-0.2319
-0.28937,0.09427
-0.62338,-0.71138
0.45554,-0.62262
-0.24676,0.82898
-0.71532,-0.89972
-0.15441,0.157
-1.01166,0.48386
-0.77244,1.63771
0.80726,0.07361
-0.30869,0.82494
1.9117,0.34536
0.65435,-2.18443
-0.71738,-1.48533
-0.76389,-0.46423
0.43732,-1.86003
-1.14232,0.29082
-0.13334,0.61254
-2.1561,0.43419
0.20319,-0.59945
0.14889,-0.79555
-0.05695,-0.42989
2.04183,-0.11635
0.62726,-0.05297
-0.49049,0.30241
0.7694,0.66211
-0.59219,0.42948
2.23292,1.1704
-0.37943,-0.47562
-0.10162,0.4495
0.33124,-1.01709
0.40902,-0.67283
