"","alpha","beta","gamma","delta","epsilon","zeta","eta","theta","iota"
"1",5.90640602839892,7.89588452483636,5.90640602839892,5.2647396525687,12.4347818654859,10.4072562277741,8.32654631271542,0.157262673601508,37.3090360762961
"2",7.46187090822675,9.89995547209573,7.46187090822675,7.93889441105868,11.6835015760706,8.80579986652954,8.19228094226426,1.71114617493004,23.1740828390324
"3",5.63901546743979,8.84252635490516,5.63901546743979,10.1797004430213,10.8728549858156,11.8669085149333,7.77975990185992,5.7052871142514,9.48784534251107
"4",5.14397284568102,10.1726086430799,5.14397284568102,4.23022360884243,11.1091495081772,8.6706542207659,9.57923957026457,4.29189396789297,12.1054823549455
"5",6.56014459083666,8.02930525028538,6.56014459083666,12.7478757260496,10.2445041820794,10.175596863595,8.92748223896684,5.47918144846335,12.6650722094128
"6",6.80605309942591,10.9912881192167,6.80605309942591,3.83305491248907,10.9097449395231,9.5596239589107,8.60209318610134,7.24129991373047,11.3500271385517
"7",8.39643151363809,8.61892136284321,8.39643151363809,7.52828407848247,11.4864187899535,10.2219221169664,8.28923882908069,3.27587737003341,12.0269598406323
"8",7.100663245719,9.96236885359391,7.100663245719,6.81009709549448,10.3299850996655,11.8708293314546,6.9222768364412,2.40116577595472,15.0439044416811
"9",6.88556118995191,9.56916135009767,6.88556118995191,11.2013588522788,10.2709484734616,8.79665378908696,8.96848117671754,0.333436327055097,30.8500388502252
"10",7.70222522992595,8.09655410600174,7.70222522992595,8.60406298185848,11.3762842763188,9.85070958429813,7.12430908759409,8.57945941621438,20.0137058773185
"11",7.26254267098117,9.09860429054395,7.26254267098117,3.86317667973457,10.649000090519,9.54886512654459,8.17012402864269,7.98792009940371,17.453719266128
"12",8.83616330184588,9.56323552944358,8.83616330184588,1.6087350723891,9.84894320985603,9.67848610209453,8.74844700663465,9.00189110077918,24.7727609340151
"13",7.35740241881979,9.346663451605,7.35740241881979,6.09711063480276,11.6956625603818,10.243959327377,7.88387129304069,0.434129724744707,33.2124565293563
"14",5.95458987349173,10.4184711910108,5.95458987349173,4.66278578916471,10.301897197493,7.92179127934495,8.02068049341863,8.43029926531017,18.5732923999377
"15",7.62018412733773,9.26947415598127,7.62018412733773,9.62781490855996,12.0036427446588,8.6903731926721,9.55584818185361,7.84487440483645,16.549108887254
"16",7.1493545293045,10.2649908140702,7.1493545293045,13.2714698880857,11.4150885301417,9.69970256733219,8.7670203099838,4.1794087481685,15.9364720800348
"17",5.54068314605266,9.2087920601804,5.54068314605266,7.49274747657332,10.8288652969417,11.2929815131501,8.66644802669903,5.03372270381078,14.1795617610351
"18",4.97295619922054,9.86648671880155,4.97295619922054,7.26022924955474,11.1469461718945,9.57759939838771,7.97455598074888,2.89660054026172,17.976507457914
"19",5.94304223975508,11.2732081505141,5.94304223975508,6.13625808384426,11.5185635306582,10.8195081969233,8.05908484092818,4.82934416271746,9.57427047667541
