"amaflix","netazon"
108.64,90.56
87.21,72.48
80.49,69.52
74.44,64.13
73.68,63.01
63,53.97
83.22,69.11
82.57,69.91
102.31,88.09
72.24,62.51
88.04,74.9
84.55,72.83
81.58,70.29
78.77,68.97
99.19,83.74
96.9,79.59
87.15,72.77
85.1,71.92
86.6,72.42
83.31,70.5
97.89,82.42
107.78,89.66
94.5,80.29
91.77,76.36
85.24,73.62
78.85,65.65
81.9,69.21
88.42,72.42
93.68,78.62
92.66,77.52
87.81,72.95
86.27,70.39
91.03,75.8
91.57,77.48
90.11,75.47
86.64,73.05
104.21,86.57
100.72,83.76
95.19,78.56
73.27,64.2
95.89,80.09
86.06,71.5
62.86,55.24
78.65,67.67
90.23,77.19
84.34,73.05
78.81,63.9
87.93,74.72
85.24,73.14
84.02,71.33
70,58.48
79.49,66.92
85.5,70.52
95.02,78.51
91.81,76.41
96.85,83.53
98.56,82.58
87.58,74.56
80.13,67.15
83.36,70.54
77.73,65.27
75.15,62.82
96.46,80.2
88.43,75.12
92.62,77.44
97.62,82.7
97.46,81.82
88.65,74.54
89.98,74.69
94.47,78.01
103.56,87.52
107.87,90.02
102.16,86.57
79.44,66.3
97.2,80.23
96.19,78.86
97.68,80.07
99.14,82.06
92.78,79.05
88.96,76.15
97.61,81.91
86.23,72.8
96.68,81.58
94.87,80.07
94.34,79.05
88.26,72.85
109.83,92.31
82.6,69.44
103.54,86.07
95.13,79.21
73.37,60.43
81.49,67.88
94.32,81.52
93.92,79
86.62,70.52
102.19,85.32
85.19,71.9
100.48,84.77
86.75,72.45
100.1,84.03
65.56,56.89
86.97,75.51
85.52,73.08
88.75,73
83.86,71.84
94.59,79.84
82.41,69.31
92.47,78.5
94.96,78.56
80.86,68.97
81.39,69.11
102.23,86.39
107.9,88.08
85.24,70.3
85.45,74.42
70.99,60.94
89.05,75.62
76.36,64.51
94.66,79.68
87.08,70.93
94.14,79.93
82.1,68.22
70.56,59.96
94.75,78.67
83.87,71.01
93.16,77.18
86.3,72.06
78.8,67.01
82.5,70.09
82.84,70.63
89.46,74.1
88.48,73.71
94.13,79.92
85.48,71.73
104.16,88.18
85.89,71.73
84.44,72.57
98.73,84.15
86.07,73.35
70.87,61.03
78.32,68.07
82.05,69.23
87.66,72.26
84.08,70.68
94.63,77.19
70.72,60.94
89.9,75.76
92.38,77.68
83.81,71.34
77.45,64.65
82.37,69.93
89.81,75.33
98.38,81.37
98.21,80.24
97.77,82.57
86.35,72.64
97.72,83.48
107.75,88.91
78.08,67.34
105.22,88.11
91.4,75.95
83.32,70.31
103.39,87.51
91.81,77.68
85.3,71.54
81.15,68.51
83.44,70.8
86.65,73.86
78.85,65
87.56,74.44
85.45,71.2
93.49,80.08
84.41,69.64
71.02,59.84
83.99,72.67
86.57,73.59
75.65,64
103.76,87.27
89.8,74.28
95.56,78.85
86.19,71.71
75.91,64.17
79.29,66.61
70.7,58.91
85.53,74.26
77.86,65.2
86.37,72.52
93.71,79.79
99.86,82.52
84.02,69.7
84.37,70.24
100.29,84.42
87.7,73.48
88.56,74.5
78.43,66.35
75.49,64.44
88.21,75.1
92.43,77.57
102.65,84.19
70.47,59.45
74.58,63.21
85.41,73.37
98.35,82.05
105.93,88.18
76.77,64.68
87,73.22
96.79,79.54
97.4,83.57
97.07,81.43
103.51,86.88
97.14,83.03
103.63,86.26
78.77,66.67
84.4,71.18
65.05,58.28
84.72,71.36
76.31,64.94
67.24,57.26
86.95,74.14
79.4,68.73
89.85,73.89
75.26,64.12
77.27,63.93
79.35,68.25
86.05,73.85
72.44,61.65
93.68,78.16
102.79,87.22
85.72,71.07
70.97,59.63
87.64,75.39
97.26,82.41
80.26,67.43
89.76,75.26
76.03,63.92
85.33,71.22
72.73,62.99
87.29,72.69
77.47,63.57
82.07,68.39
100.12,83.13
108.5,89.11
81.61,67.05
67.63,57.43
82.51,71.96
79.52,68.83
81.28,69.33
87.44,72.48
79.73,66.49
93.83,78.46
87.63,74.94
78.07,66.76
107.7,87.45
120.81,101.14
75.93,65.36
82.14,69.35
96.23,79.89
103.61,84.55
81.14,68.91
82.8,67.54
97.05,82.07
100.65,84.31
