"amaflix","netazon"
75.15,80.68
75.8,80.49
76.97,80.34
78.56,79.9
76.32,80.44
77.58,80.25
76.94,80.24
73.8,80.95
74.45,80.83
75.74,80.56
78.33,80
76.5,80.39
76.72,80.33
76.37,80.52
76.19,80.43
76.02,80.42
75.95,80.57
78.24,80.04
76.45,80.43
75.74,80.57
77.43,80.31
75.4,80.61
75.37,80.64
77.88,80.12
76.76,80.2
78.05,80.06
77.01,80.26
76.49,80.36
75.77,80.52
77.45,80.11
76.75,80.26
76.58,80.34
76.48,80.31
77.07,80.11
77.36,80.16
76.35,80.47
75.82,80.5
76.48,80.38
77.2,80.3
75.71,80.69
74.85,80.72
75.09,80.63
75.19,80.73
76.81,80.41
78.11,79.97
75.78,80.58
75.88,80.52
76.37,80.37
75.44,80.66
76.48,80.42
73.83,80.93
77.46,80.28
76.17,80.4
76.38,80.42
77.57,80.08
75.71,80.54
77.41,80.09
76.85,80.39
75.87,80.54
76.31,80.47
76.67,80.41
77.22,80.24
76,80.45
76.78,80.26
77.95,80.06
76.43,80.44
76.4,80.44
75.58,80.61
77.61,80.13
77.11,80.22
75.5,80.58
77.54,80.19
75.27,80.62
75.33,80.75
77.32,80.3
76.08,80.47
77.98,80.08
78.41,79.99
75.83,80.53
76.32,80.42
75.91,80.65
77.55,80.19
76.17,80.46
77.26,80.16
77.49,80.16
74.89,80.75
75.37,80.68
78.43,80.02
76.51,80.44
76.68,80.39
76.98,80.34
76.92,80.39
76.74,80.44
75.73,80.59
75.81,80.43
76.64,80.36
76.81,80.26
73.71,81.02
76.27,80.41
75.83,80.53
77.48,80.23
74.59,80.86
76.14,80.5
77.58,80.18
74.7,80.9
74.8,80.7
76.53,80.33
76.34,80.42
77.45,80.13
76.47,80.43
75.93,80.6
77.38,80.14
77.09,80.31
75.18,80.65
76.81,80.31
77.6,80.21
75.91,80.49
75.78,80.57
75.26,80.73
76.56,80.36
76.45,80.4
75.39,80.63
76.25,80.52
75.79,80.58
76.84,80.24
77.47,80.17
76.35,80.38
76.28,80.52
77.21,80.24
75.49,80.6
76.22,80.51
75.9,80.45
76.89,80.2
76.6,80.36
76.84,80.28
78.13,80.01
75.22,80.7
77.13,80.29
77.37,80.2
76.04,80.45
73.6,80.97
77.04,80.36
74.79,80.75
75.91,80.42
78.36,79.98
76.8,80.33
74.96,80.71
74.04,80.9
77.51,80.19
77.18,80.24
77.4,80.19
77.29,80.16
75.98,80.54
76.75,80.32
77.12,80.23
75.91,80.53
76.62,80.41
76.57,80.32
76.73,80.4
77.23,80.25
76.72,80.29
76.34,80.42
75.59,80.57
75.83,80.54
76.37,80.38
77.34,80.19
76.23,80.46
76.22,80.5
74.71,80.85
78,80.06
77.65,80.17
77.06,80.29
75.64,80.52
75.06,80.69
77.54,80.16
75.6,80.67
75.27,80.7
74.89,80.74
77.54,80.19
76,80.54
76.94,80.34
76.43,80.44
76.89,80.31
76.62,80.41
74.97,80.81
75.41,80.63
77.27,80.27
75.36,80.64
77.03,80.35
78.43,80.02
77.3,80.16
77.76,80.2
76.83,80.37
77.36,80.23
74.9,80.67
76.08,80.44
76.05,80.55
76.59,80.38
75.39,80.63
77.41,80.15
74.57,80.75
74.24,80.8
75.37,80.67
76.2,80.49
78.65,79.97
76.88,80.39
74.91,80.72
75.36,80.7
76.05,80.51
76.56,80.46
76.03,80.45
76.7,80.32
76.44,80.43
75.97,80.6
75.77,80.62
75.86,80.45
77.59,80.23
76.09,80.5
75.74,80.63
76.04,80.43
77.69,80.11
78.91,79.9
75.27,80.73
76.29,80.52
76.68,80.38
78.55,79.92
76.88,80.29
78.67,79.86
74.07,80.89
76.37,80.39
77.61,80.26
76.64,80.4
75.16,80.66
76.07,80.55
76.51,80.44
76.41,80.39
76.33,80.49
77.86,80.08
76.94,80.27
75.71,80.63
77.3,80.13
76.96,80.36
76.16,80.37
77.23,80.27
77.59,80.06
76.99,80.29
77.49,80.16
75.6,80.69
77.2,80.23
76.7,80.32
77.55,80.11
75.49,80.61
76.94,80.19
75.73,80.58
78.25,80.06
76.99,80.25
75.67,80.51
78.05,80.09
