"","alpha","beta","gamma","delta","epsilon","zeta","eta","theta","iota"
"1",5.52198213482382,8.78591265332159,5.52198213482382,6.38442088313393,8.49843771898937,11.373754297415,8.13135273410544,4.56589922774583,3.97455741273822
"2",5.65883016253812,8.37495985867807,5.65883016253812,19.254279737033,7.97001070520082,11.7080295286023,7.91854871883131,4.59778697462752,11.4142075160487
"3",5.96210148857739,6.43611218720766,5.96210148857739,8.34577144349863,7.70362989078505,11.523301563755,7.25846290210209,2.25616744253784,0.0857077176773942
"4",5.68423102918169,7.9510921762928,5.68423102918169,2.34653269393767,9.21428565451824,9.21299115222496,8.11119153210458,5.47765465220436,3.25401915404828
"5",5.09601246416235,9.04934758353287,5.09601246416235,11.0177314036232,9.31099499156273,12.0191272155779,7.94092625498568,8.25616466579959,3.32513187698759
"6",6.43716772871913,8.34183134729805,6.43716772871913,9.33331592847596,8.26457906838016,10.7485166757312,8.80375851193894,5.64713195199147,11.9824533273439
"7",5.63825177399953,8.40351961817504,5.63825177399953,5.05275039380386,11.1578405478471,12.6519866898848,7.88464912845742,3.97962732240558,9.534784722817
"8",6.60897986985159,7.80473337329731,6.60897986985159,10.9217191418333,9.84294227532322,11.6012497775195,8.03903494996076,5.97463644109666,12.1919041680346
"9",7.2008637372238,8.9962727918056,7.2008637372238,12.3643351766986,8.15362533492608,11.3628769796989,8.82744844189777,1.25355980824679,-0.307774658397783
"10",6.64611096841674,9.63632456643746,6.64611096841674,14.679286583834,9.06786758883653,11.830792254612,7.83533172833206,4.5943228690885,6.80268535579042
"11",5.71095458253597,7.56861228499301,5.71095458253597,5.04219872693833,9.84936164610198,13.6177759548863,9.1837947552044,2.6921435049735,4.38831574018256
"12",7.5248313751784,8.28220265663795,7.5248313751784,12.0194883994374,10.9808454015662,10.6197863967242,6.58640756226898,0.983915897086263,-7.70514380300238
"13",5.96622313299863,7.74316575410622,5.96622313299863,26.3749758036384,2.81333312772697,11.4969610484435,8.56039744794157,9.41848523449153,-13.877268278426
"14",4.55909834759626,8.86784571335631,4.55909834759626,13.4917309142574,9.51506005216925,9.89909428429608,8.15430433640067,3.79655212862417,7.70730061140454
"15",6.47435054004723,7.79316025717077,6.47435054004723,7.73082251743515,9.1095973231262,10.6866504101703,7.73855575277228,7.30268090963364,10.5301957156112
