"amaflix","netazon"
68.17,72.29
55.01,88.39
56.47,86.27
71.31,67.43
68.03,71.61
74.84,63.38
64.79,75.72
68.44,70.85
58.93,82.94
67.87,72.13
77.25,60.13
67.81,72.51
68.3,71.32
73.39,65.02
67.42,72.9
75.57,62.03
71.69,67.46
67.42,73.19
57.97,84.92
67.9,72.43
58.65,83.57
74.91,63.52
65.76,74.7
67.87,71.97
62.6,79.29
76.72,60.62
69.65,69.65
74.77,63.44
72.92,65.83
66.9,74.21
64.09,77.61
68.49,71.69
86.16,48.4
52.35,91.75
81.79,54.76
75.93,61.85
60.43,81.67
77.7,59.37
71.46,67.48
54.13,88.87
74.49,63.3
70.91,68.69
70.87,68.73
60.41,81.8
54.26,89.02
61.28,80.91
57.97,84.22
59.73,82.05
74.27,64.18
64.89,76.1
67.22,73.21
78.63,58.47
70.7,68.37
65.81,74.67
81.96,54.07
70.73,68.12
67.65,71.77
83.49,52.28
70.19,68.97
67.73,72.34
66.62,73.46
65.29,75.75
61.02,80.67
59,84.29
77.72,60.51
67.02,72.72
77.21,60.81
67.37,73.09
61.32,80.21
75.5,62.36
66.16,74.12
66.34,73.86
68.22,71.46
67.67,72.43
68.22,71.36
67.43,72.84
70.28,69.04
57.26,86.07
65.67,74.63
61.4,80.02
68.36,71.45
51.97,92.32
80.38,56.18
72.32,66.29
82.34,53.54
68.53,70.88
62.79,77.92
67.77,72.48
75.8,61.86
65.15,76.61
59.67,82.39
67.13,73.09
71.66,66.84
55.47,87.68
78.96,58.34
71.79,67.21
68.1,72.11
75.65,62.25
65.17,76.18
74.16,64.67
59.31,82.44
57.89,84.28
60.82,80.34
71.98,66.14
73.18,64.8
64.2,77.26
67.12,72.91
67.34,73.01
66.88,73.32
73.58,64.56
60.71,81.67
66.37,73.88
76.64,60.68
78.67,59.35
76.53,60.97
73.88,64.68
68.74,71.4
79.96,57
55.75,87.18
65.14,75.38
68.91,70.86
75.33,63.19
65.19,75.71
84.86,51.31
66.61,73.8
57.98,85.03
69.69,69.51
66,73.84
48.27,96.42
61.91,79.33
68.24,71.46
60.66,80.8
62.33,78.92
67.69,71.59
54.85,88.38
72.43,66.3
80.46,56.35
68.99,70.57
75.28,63.31
79.62,57.59
67.63,72.63
72.1,67.15
60.03,81.66
75.43,62.97
56.2,86.81
65.08,75.42
66.73,74.06
69.4,69.95
63.89,76.83
68.34,71.98
59.64,82.32
63.06,78.26
68.03,71.85
75.49,62.46
52.23,91.68
50.17,94.44
65.65,74.98
54.7,89.03
59.8,82.01
75.31,62.64
73.66,64.24
54.33,88.92
66.79,73.56
59.69,82.53
69.31,70.16
75.49,62.49
76.08,61.62
58.77,83.41
64.03,77.16
66.76,73.38
57.44,84.88
64.67,76.5
77.8,59.38
56.33,86.83
67.24,72.8
66.21,74.21
52.67,91.6
67.1,73.03
64.64,76.28
60.24,80.85
63.82,77.16
67.47,72.49
64.89,75.98
75.74,62.31
67.91,71.84
73.96,65.09
68.24,71.4
63.39,77.63
83.43,52.48
63.17,77.77
67.27,72.17
75.07,63.55
70.54,68.44
67.69,72.21
68.11,71.7
71.63,67.31
87.61,46.57
68.07,71.8
72.29,65.96
66.99,73.6
51.06,93.52
67.54,72.07
74.63,64
61.4,80.21
58.53,83.32
62.79,78.43
75.14,62.7
73.01,65.59
58.84,83.14
65.3,75.49
61.9,79.49
69.1,70.11
62.5,78.72
70.63,68.8
71.64,67.16
76.98,60.69
63.95,76.24
77.89,59.26
78.53,58.57
71.3,67.6
81.62,54.96
89.13,45.47
54.32,88.91
88.95,45.24
81.54,54.88
62.18,79.05
62.41,78.97
69.83,69.7
67.27,72.93
74.45,64.35
75.35,62.83
67.17,72.57
73.79,64.96
64.63,76.41
70.6,69.11
63.47,77.46
76.06,62.09
49.37,94.99
56.87,86.62
71.54,66.85
61.17,80.14
57.84,84.83
72.09,67.29
78.21,58.5
71.16,67.66
