"amaflix","netazon"
57.54,68.82
57.67,67.7
48.04,59.12
66.54,79.33
69.84,82.97
58.77,69.38
62.2,74.12
63.21,74.05
66.04,78.66
55.42,66.36
62.81,74.51
58.1,69.74
53.59,64.75
60.24,71.97
58.54,69.6
64.49,76.78
66.02,78.17
63.55,75.11
62.51,74.74
58.72,70.37
67.08,79.23
62.55,73.94
56.12,67.44
58.32,69.75
64.62,76.94
57.55,68.67
54.69,65.24
63.35,75.14
56.74,67.9
62.81,73.95
59.71,70.72
63.17,74.38
65.82,78.07
66.16,77.89
61.95,73.58
55.16,66.36
66.25,78.44
50.16,60.54
64.79,76.27
58.41,69.79
62.84,74.67
57.04,67.51
65.02,76.98
60.63,71.52
63.29,75.64
64.22,76.01
67.76,79.81
57.6,68.93
66.89,79.37
66.7,78.99
59.96,70.69
57.99,69.33
60.67,72.7
56.79,68.43
67.18,80.34
65.03,77.19
52.85,63.71
62.68,73.73
63.67,75.79
59.78,70.08
58.09,69.24
64.14,76.06
65.9,78.06
52.77,63.37
61.11,71.8
58.01,69.86
61.17,73.11
64.32,75.92
64.5,76.08
54.84,65.96
64.74,76.06
63.95,75.87
63.89,75.9
70.44,83.71
57.74,69.54
64.24,76.41
53.16,64.01
61.26,73.32
69.28,82.32
63.12,74.19
65.7,77.29
60.97,71.8
57.11,68.62
58.23,69.65
63.88,75.78
63.24,74.98
57.05,67.22
63.7,76.86
69.76,83.43
61.97,73.61
64.36,76.74
67.08,79.33
62.54,74.07
59.21,69.21
63.56,74.74
72.79,85.76
63.86,74.87
63.15,75.72
62.52,74.23
59.53,71.06
62.21,73.75
64.53,76.49
55.04,66.5
65.62,76.98
69.69,81.64
57.46,68.86
61.17,72.46
55.97,68.03
72.32,85.68
56.06,66.63
60.45,72.68
56.79,68.12
55.9,67.98
59.41,70.36
58.67,69.16
68.21,81.01
58.9,70.9
55.05,66.04
61.77,73.33
68.45,81.21
53.4,64.36
57.58,68.67
64.13,76.21
58.06,69.37
60,71.38
61.35,73.38
63.95,75.82
57.56,68.33
66.72,78.95
66.19,77.85
57.86,68.66
62.81,74.33
58.94,69.9
64.97,77.29
54.52,65.54
64.77,76.98
60.22,71.7
64.92,77.16
63.59,74.87
63.6,74.59
66.01,78.44
61.93,73.64
51.74,62.21
57.43,68.09
69.42,81.34
68.36,80.26
62.36,74.48
58.98,69.71
65.15,77.42
67.56,79.87
59.41,70.3
52.19,62.32
71.33,83.72
59.42,70.77
62.33,74.08
67.1,78.95
59.52,69.79
59.84,71.79
59.64,71.24
65.53,77.09
65.79,77.83
67.43,79.72
64.05,76.49
60.01,72.17
63.63,75.12
60.3,71.24
57.45,67.77
66.68,78.78
57.06,67.6
66.13,78.34
65.65,77.35
58.53,70.18
55.97,66.4
62.66,73.88
57.01,67.37
62.13,73.12
58.21,68.47
69.34,82.44
62.13,74.19
66.12,78.61
61.42,73.49
63.77,75.09
64.41,76.3
61.5,72.83
70.51,82.69
57.56,69.6
63.66,74.17
60.54,71.71
65.49,78.38
66.12,78.17
61.44,72.54
60.3,71.36
63.79,75.72
66.95,78.71
58.02,70.08
58.93,70.27
54.68,65.14
65.72,77.54
64.85,77.97
51.85,61.72
66.63,78.64
57.73,68.25
64.64,76.17
70.69,84.04
64.07,75.13
57.25,68.19
63.3,74.16
64.77,76.95
68.2,80.12
61.88,73.42
63.08,74.63
56.49,68.46
63.27,74.93
64.96,77.49
65.61,77.93
69.37,81.84
55.66,66.35
54.85,66.46
51.52,61.92
62.93,74.99
65.8,79.19
57.98,69.56
57.6,69.5
64.11,75.71
64.74,77.59
62.11,74.3
53.2,63.1
57.96,69.08
71.62,83.63
58.03,68.81
64.44,75.34
62.13,73.27
62.52,74.4
49.84,59.82
62.96,75.53
53.96,64.15
65.28,77.57
71.73,84.24
63.77,75.71
61,72.32
60.37,71.8
55.88,66.25
63.66,75.07
61.46,73.08
64.37,75.89
70.79,83.83
64.49,75.85
59.58,70.3
62.15,74.69
55.86,67.21
63.56,75.21
