"x","theotherone"
-1.35542,0.85274
0.06402,0.33536
0.66747,-0.18156
-1.30374,-0.05537
-0.34837,0.2657
-0.66264,-1.33542
-0.30087,0.76552
0.47798,-0.57834
1.26895,-0.08003
-0.73998,1.47474
0.86388,0.36325
-1.11228,-0.44837
-0.33496,-0.47007
0.07373,0.36348
0.78766,-1.5252
0.64166,-0.70075
-1.7736,-0.70511
-0.59949,0.85433
-0.7259,0.9053
1.63318,0.47231
-0.26827,1.35765
0.62399,0.14439
-1.83054,-0.55179
-0.05976,1.09051
0.30219,1.26648
0.31669,0.00938
0.91635,1.73474
1.31391,1.12444
-0.36355,0.15227
-1.26883,0.54424
1.24656,-0.33252
0.19528,-0.617
-0.85388,-0.32064
0.31786,-0.25616
-0.99806,-1.12493
-1.26139,-0.366
0.0861,1.81271
2.01223,0.49797
0.87122,0.84978
1.0036,-0.2672
0.09997,0.54747
-0.40393,-1.02215
0.7816,-0.82576
1.35069,1.77814
-1.40508,-0.63861
0.00616,0.32287
0.56039,-1.09434
-0.91726,-0.65367
-1.35908,1.35722
0.83535,0.3534
-0.74923,-1.17477
-0.64105,1.10154
-0.08077,-1.36234
-0.88265,0.35583
0.0767,-1.51209
1.99211,-0.91652
-0.07151,-0.5258
0.42344,-0.19002
-0.46404,0.59706
-0.9108,0.57856
0.15665,2.31411
-1.34441,0.10767
0.98145,0.47096
-0.93781,-0.53355
-1.18242,0.75778
-2.57449,-0.069
0.45014,0.14971
-0.79866,1.20901
-0.05702,0.50971
1.24653,-0.46706
1.13413,0.1867
-0.36797,-0.88264
-0.39237,0.35868
-0.38592,0.14293
1.3323,-0.40391
0.46238,0.75507
-1.02503,-0.14357
1.31276,0.04191
-0.78651,0.58218
-0.82321,-1.48858
1.04147,-0.14569
1.83659,-1.34615
-0.83749,-0.56725
-1.00468,-0.06477
-1.06585,0.42486
-6.23004,4.64447
-0.30703,0.00147
-0.42465,0.13356
-0.40203,-0.68581
1.16106,0.00277
-1.16105,0.28258
-0.19189,0.32552
-1.64938,-1.53421
0.33919,0.97346
-0.07675,0.30611
1.15479,0.15888
-1.13172,-1.25904
0.00708,1.85125
0.12169,-0.98305
-1.91138,0.36014
-0.42524,-0.52933
-0.7801,-0.13014
1.29661,1.22413
0.50477,-1.29425
0.39974,1.25877
-1.16917,-0.34808
1.27165,-0.95451
-1.42039,0.03999
-0.90343,-1.20059
-1.54867,-1.74966
-1.57602,-0.20764
0.12614,0.07753
-1.42014,0.32669
0.58603,-0.32591
-2.0325,-0.7411
-0.8618,-0.1078
-0.35339,1.13522
0.28323,0.79037
-1.30117,0.29704
-0.92795,2.03965
-0.83537,-0.30533
-0.00339,-1.86519
0.13646,-0.3399
0.54267,0.47868
-2.09747,-0.06875
-0.96089,-0.94907
-1.31556,-0.38743
-0.36841,0.82837
-0.07099,-1.38104
-0.83449,0.21888
-0.04491,1.06174
-0.88471,-1.30119
-2.04909,0.08538
1.34278,-0.05867
0.64211,-0.74286
-1.08498,-0.5968
-1.10314,-0.39858
2.04512,-0.06428
0.58969,0.42539
0.3409,-0.60794
0.26132,-0.101
-0.70639,-0.24679
1.6453,0.3076
2.52399,0.43068
-0.0403,1.18373
0.20851,-1.13356
-1.24479,-0.06697
-0.15686,0.64484
0.21673,0.31446
-0.36535,-0.22179
-0.65101,-0.04688
-1.72495,-2.0064
0.53305,-1.74765
0.42984,-0.78113
-0.56743,0.90348
-1.28611,1.22167
-0.81682,-0.22697
-0.24939,1.80418
-0.22177,1.5448
0.70422,1.22175
0.66516,-0.27324
-1.28819,-0.88193
-1.4488,0.97438
1.19444,-0.52615
-1.30154,-1.82698
-0.41526,0.44982
-1.4372,-1.5822
-0.56907,-1.58501
0.1158,0.90138
-0.51479,-0.36598
-1.4282,-1.6672
0.09188,-1.31821
0.84541,1.00469
-1.48766,0.59607
0.08173,1.55405
0.97594,0.3165
-1.47007,1.43244
0.9589,1.15827
0.16491,-0.31856
0.75405,0.94357
-1.34943,-1.84436
0.19916,0.16737
-2.2684,-1.39858
-0.76301,-0.77993
-1.50137,2.29217
1.35527,-1.27144
-0.33855,1.22346
1.18061,-0.24605
0.0538,0.20373
2.0258,-0.36595
-1.40363,0.08438
-1.34462,-2.22004
-0.60504,-1.08971
0.72891,-0.04567
0.5851,-1.64749
-0.02817,0.76346
-0.50481,-1.30974
-2.12299,-0.18665
-0.08587,-0.32303
-0.96575,-0.8131
-0.02708,-0.76198
-0.77902,-0.73442
0.96316,0.3436
0.52253,1.38943
0.98116,-1.51009
