"x","theotherone"
-1.13478,0.74081
-0.29629,-1.22011
0.35546,-0.29859
-0.6747,0.37545
-0.73718,-0.53909
1.94448,0.12786
-0.7952,0.74998
-0.44424,-1.04724
-0.58324,-0.77231
-0.25021,1.69916
-1.08657,0.08301
-0.35207,-0.1794
-1.99859,0.46473
-0.90525,0.21062
0.99695,0.70199
-1.56201,0.45928
-0.70564,-0.1963
-0.77923,-0.20065
0.24377,-0.98536
-0.47672,1.59491
0.64091,-0.29816
-0.0483,-1.66331
0.16038,0.39845
0.34084,-0.79515
-0.26553,-0.78851
-0.60648,-2.04075
-0.05255,-1.38723
0.32326,-0.24814
-1.02981,-0.38323
-0.33192,-0.22046
0.32959,0.48382
1.18304,-0.42045
0.15367,-2.17271
-0.0324,0.20433
0.11456,0.30375
-0.56728,-0.97157
-0.38948,1.25434
-1.45517,0.93631
0.07571,-0.46466
0.22996,-1.51593
0.62947,1.70291
0.38615,1.24496
-1.74862,0.77135
-0.11087,-0.35414
-0.17042,0.46119
0.5659,-1.57148
0.66408,0.68044
0.17363,-0.8723
-0.72301,-0.77809
-1.27376,-0.01571
1.17589,0.5633
-0.32431,-1.64858
0.50135,1.05901
1.19096,0.22733
0.30457,-1.87973
1.27067,0.09135
-0.07191,0.27742
-0.59194,0.37705
0.64104,-0.06382
0.20401,-1.08217
-1.5446,-0.35234
-1.00554,0.27152
-1.11041,-1.87069
-1.97018,-0.35078
-1.84881,-0.81468
0.49984,0.45376
1.39963,-0.06365
-1.67455,-0.3407
-1.13669,-2.60055
-0.83245,1.55494
0.52898,-3.52776
-0.15799,0.97433
0.63293,-0.01174
0.65441,-0.57707
0.93658,-0.24555
-1.00365,-0.39846
-1.3608,0.80906
0.86138,-0.26903
-0.03702,0.96778
0.07284,-0.07062
0.81972,1.36403
-0.32579,-0.34385
0.98943,0.36634
-0.29228,0.07061
-0.26738,-0.59837
0.32772,-0.07701
0.81166,-1.06188
0.98104,-1.04419
0.03355,-1.18344
-0.38263,3.64339
0.15815,-1.12121
-4.80595,4.47214
0.15261,-2.1164
0.73818,-0.03552
-0.14156,1.19001
-1.22085,0.36047
-1.76862,-0.56549
0.45684,-0.11218
-1.96197,0.19621
0.35484,1.66902
-0.48774,0.5481
-0.88126,-0.98249
0.0629,1.07009
-0.56172,0.61826
-0.42674,-0.28538
-0.21543,-0.05897
-0.68016,0.16014
-0.7168,-0.65875
0.07359,0.31372
2.2683,-0.17214
1.22041,0.59757
-0.88036,-1.1987
0.76889,-0.29604
-1.61906,0.89307
0.75842,-0.30001
-0.36672,0.71047
0.14607,-1.31775
2.57224,-1.78786
-0.57261,-0.71837
0.74973,0.43111
-0.95292,0.73116
-0.00218,0.37621
-0.59304,-0.61822
-0.57496,1.12863
1.34188,-1.50321
-1.86836,-0.18375
0.00542,-1.76661
1.95045,0.93601
0.72388,-0.51129
-0.3211,0.3605
-0.45064,0.75776
1.0836,-0.97283
0.09113,0.87157
0.50083,-1.46052
0.91929,0.84449
1.2127,-1.90344
0.17072,0.35223
-0.73788,-1.5763
-0.27968,2.10709
-0.02373,-0.4689
0.41715,1.11304
0.32321,-1.65528
0.30559,-0.52499
-1.17004,-0.04058
-0.14551,1.65007
0.44231,-0.73187
1.42265,-0.33475
0.70928,-0.59706
-1.86779,-1.06946
0.14086,-0.62273
-0.93536,0.49387
-0.41216,-0.27217
0.12692,0.1361
-0.04495,-0.03737
0.12823,0.46922
1.86829,1.85381
0.67025,-0.41942
0.00039,0.34691
-1.44457,0.16265
-2.29594,-1.46379
-0.78227,-0.30699
-1.26926,-0.98561
0.82616,2.57402
0.01968,-0.09084
-0.63537,-0.43823
-0.6855,0.04078
-0.1763,0.21734
0.01873,-0.24966
-0.39129,-1.96773
-0.33414,0.95947
-1.22228,0.42249
0.16335,0.88946
0.4311,-0.86286
0.43382,0.61696
0.97742,-0.22025
-0.15087,0.48178
-0.50412,-0.03324
0.68494,0.60925
-1.7348,-0.13273
