"amaflix","netazon"
133.2,181.02
95.05,132.44
86.14,122.41
110.51,150.27
78.71,110.97
83.85,113.75
59.81,81.35
62.84,85.95
142.51,192.96
98.39,134.79
68.01,92.13
123.11,164.54
12.73,14.91
47.1,69.08
66.07,87.49
91.63,119.79
72.33,102.68
90.45,122.48
73.33,97.53
89.33,125.48
71.53,94.03
88.5,121.54
94.09,123.9
107.69,144.63
22.51,30.79
93.93,123.78
89.44,116.96
76.49,104.33
55.71,77.43
111.53,151.53
86.58,117.95
72.77,98
33.57,46.4
47.02,66.18
61.5,80.33
24.11,36.11
54.95,82.23
86.05,112.46
62.57,87.63
37.66,56.47
75.38,106.91
68.34,92.32
35.55,55.38
79.48,105.96
102.03,136.23
92.37,121.91
15.05,28.66
62.59,88.69
56.57,82.92
52.99,76.2
106.04,144.26
55.23,77.07
71.61,100.74
44.64,64.07
93.26,126.04
112.32,150.93
65.38,86.35
73.04,98.57
58.58,84.03
66.72,93.31
130.44,172.98
39.54,52.14
80.99,112.87
39.39,58.24
44.98,60.86
59.3,83.07
61.14,87.51
52.79,70.85
69.46,98.05
50.68,69.96
125.8,172.32
30.09,47.3
37.09,55.61
46.86,70.97
76.01,99.26
108.88,146.65
44.3,63.69
55.06,73.87
100.43,136.31
99.32,134.47
80.47,107.37
49.45,70.9
60.73,84.51
69.51,95.09
34,47.72
97.88,129.64
75.29,100.57
89.58,119.29
117.82,154.01
84.16,112.27
45.58,64.14
103.49,144.93
73.8,100.64
98.36,134.08
61.91,84.57
83.96,113.81
72.19,94.31
52.15,72.88
89.84,115.08
98.65,133.32
59.89,85.06
64.82,92.14
51.24,75.43
140.97,192.99
84.41,117.12
88.84,120.06
127.6,173.79
50.74,73.99
134.82,187.25
66.1,89.45
110.4,153.74
68.49,92.09
38.2,56.91
98.6,132.35
150.85,203.39
78.98,105.67
13.99,24.98
42.42,57.38
40.03,54.69
97.66,132.41
63.54,86.87
85.71,116.38
97.33,132.53
69.71,94.31
33.14,51.83
54.85,74.18
68.9,96.13
50.96,68.32
41.18,62.02
132.76,178.77
65.48,84.87
74.65,102.16
84.9,113.45
103.67,139.65
101.57,138.28
98.16,131.33
9.88,14.25
102.15,138.67
18.52,30.71
83.46,114.14
39.21,60.65
29.93,37.7
7.9,17.01
49.91,63.95
73.94,102
75.76,100.05
57.77,80.28
26.03,35.96
52.36,77.88
131.85,179.76
80.98,115.87
74.65,102.62
116.67,157.25
70.64,95.65
109.16,144.44
78.04,105.66
104.15,140.63
47.71,67.55
114.32,154.78
45.11,62.75
39.33,56.74
70.96,100.21
58.42,86.64
72.9,99.56
58.6,76.13
89.79,121.66
77.62,103.87
81.12,107.43
62.09,87.53
62.8,81.62
71,99.85
52.51,72.25
107.24,149.79
80.56,111.5
91.42,127.27
37.07,52.12
106.39,141.37
96.34,133.18
102.93,138.56
48.8,65.29
66.05,95.32
93.99,128.98
64.39,89.79
95.88,125.83
54.08,83.49
68.97,96.14
69.4,91.21
13.12,16.07
99.15,135.01
76.36,100.47
95.83,130.19
69.09,97.88
25.28,33.27
49.68,68.82
96.47,131.96
56.27,81.34
104.63,144.48
46.47,64.5
84.42,112.97
118.1,159.87
73.62,103.26
89.44,122.91
43.22,65.22
87.43,117.8
95.28,132.85
81.02,113.12
86.25,114.59
107.64,140.54
56.61,79.24
61.34,86.36
52.49,70.93
59.9,85.15
65.83,88.21
59.82,86.76
55.74,75.09
123.51,167.42
65.81,86.39
83.4,115.01
17.71,27.09
67.09,90.32
64.33,83.52
122.92,172.14
31.71,44.04
55.41,81.09
45.26,66.62
35.99,49.34
127.77,172.43
46.21,64.55
49.87,70.08
30.59,43.28
41.78,55.83
89.23,124.87
53.15,72.74
57.05,81.41
94.68,130.42
82.98,112.94
86.09,115.43
20.12,29.69
89.69,119.33
104.25,142.51
147.94,190.79
54.89,77.95
40.96,51.75
93.83,125.21
41.43,58.37
