"amaflix","netazon"
81.79,82.33
81.58,86.12
82.24,91.24
79.28,87.62
83.03,91.01
81.12,85.44
80.73,88.74
80.6,84.02
82.72,86.35
84.6,87.3
83.93,84.11
84.26,86.54
84.29,81.75
79.59,89.11
81.86,81.5
81.63,84.34
83.11,87.4
82.41,78.96
80.59,85.77
85.28,80.23
84.97,84.77
85.23,84.46
79.29,89.5
84.56,82.87
80.45,77.59
81.26,89.68
80.21,84.68
78.28,79.84
79.84,84.58
83.8,84.03
80.98,84.21
79.24,87.06
81.23,87.86
81.82,91.6
84.27,88.78
80.8,86.04
79.6,90.16
84.6,87.42
80.17,89.45
77.25,80.75
83.54,90.88
80.76,89.89
82.6,78.64
78.02,86.33
80.81,84.6
80.46,85.62
80.99,83.25
79.42,87.62
84.74,92.18
78.12,85.26
81.41,90.86
80.27,79.99
83.24,86.71
79.9,84.52
81.7,88.41
77.58,81.78
78.69,85.3
82.14,82.06
77.25,82.77
78.37,81.68
82.29,86.23
78.75,88.09
80.86,81.79
81.98,85.88
79.05,82.21
79.62,78.92
81.64,78.82
82.19,85.32
81.03,86.93
81.79,86.55
83.1,82.73
79.28,76.56
81.52,84.27
80.65,80.24
79.48,84.87
81.75,88.46
79.58,85.44
79.23,85.51
82.18,80.4
80.75,83.11
84.11,87.13
80.11,88.32
80.06,90.26
82.7,90.57
81.37,84.43
79.18,82.52
81.49,85.13
80.21,85.74
80.55,90.9
80.35,83.75
80.25,89.67
80.47,85.85
78.05,89.56
78.54,86.36
82.36,82.11
80.92,85.28
82.1,83.65
81.67,88.08
80.82,94.33
79.45,92.04
78.83,79.5
81.3,84.43
82.62,84.92
78.11,86.12
80.21,86.46
83.15,88.1
83,84.03
82.98,83.95
83.23,83.56
80.75,88.34
81.31,82.61
83.69,83.41
79.53,86.23
84.73,87.34
80.4,83.43
82.09,90.13
78.41,85.28
80.85,82.67
80.38,86.93
79.06,83.45
80.73,87.36
79.47,87.47
79.51,88.94
82.14,84.79
78.25,93.31
81.51,80.65
80.96,81.64
79.38,83.13
81.92,79.85
81.97,88.84
82.21,86.85
81.89,86.52
79.27,84.76
81.14,87.5
84.75,85.59
82.04,84.65
81.91,84.28
82.24,82.52
78.61,83.15
79.89,81.66
79.17,86.25
84.76,89.55
81.57,86.68
80.71,85.16
82.58,80.92
81.31,78.83
81.05,78.95
82.53,86.68
81.7,87.51
78.76,86.92
78.84,85.88
81.99,91.74
79.64,80.51
79.34,80.11
82.46,84.06
79.59,84.62
77.74,80.73
81.07,83.14
81.56,83.17
82.52,89.77
80.68,86.78
77.84,86.93
79.63,88.08
82.67,85.32
80.6,88.19
81.7,87
82.92,85.24
80.76,84.07
79.27,84.58
82.4,86.05
80.42,88.08
81.94,87.39
83.27,83.09
80.58,86.41
82.58,82.65
80.51,83.3
80.27,84.64
81.05,80.47
80.16,80.19
79.89,82.15
81.74,86.03
81.53,78.88
80.02,86.6
82.36,82.1
83.6,82.01
79.32,85.35
80.94,78.74
81.22,85.72
83.22,84.32
82.18,84.87
80.03,86.93
82.23,91.31
81.49,88.72
81.29,81.24
79.95,87.58
81.59,90.42
82.9,84.08
78.66,89.69
80.61,83.61
79.67,86.18
79.67,82.23
82.48,83.11
81.86,82.03
81.74,85.41
82.31,84.91
82.94,81.44
79.37,88.66
81.56,85.97
80.61,82.27
79.1,84.65
81.73,85.27
80.6,80.45
81.95,84.27
80.66,86.53
81.09,84.31
81.22,87.5
80.77,85.8
79.75,84.4
81.41,85.11
79.32,83.14
78.54,85.84
82.05,82.9
78.43,82.62
83.06,82.52
81.66,80.15
81.87,87.15
82,80.75
80.76,86.32
82.65,80.27
83.7,86.62
80.42,84.01
81.45,82.61
81.79,87.37
81.97,91.71
80.72,80.4
77.58,90.71
82.5,82.01
79.52,80.83
83.03,85.69
81.29,87.26
80.81,80.24
80.09,83.18
80.36,87.2
81.79,83.83
78.83,82.31
83.43,85.23
82.21,82.98
82.09,87.25
78.65,83.39
80.66,82.04
80.86,82.9
78.63,86.03
81.43,84.56
78.87,87.01
83.26,84.42
79.04,90.36
81.25,82.9
80.16,80.44
82.42,83.78
78.31,85.55
82.07,84.68
80,89.87
