"amaflix","netazon"
62.78,64.33
62.28,65
61.45,65.98
60.13,67.65
61.3,66.16
59.11,68.78
61.07,66.55
60.41,67.43
63.7,63.4
61.55,65.63
63.53,63.49
62.67,64.56
59.16,68.77
62.55,64.8
59.07,68.88
61.28,66.2
62.65,64.55
60.18,67.52
60.67,66.95
60.71,66.82
59.17,68.87
65.39,61.23
63.26,63.81
64.85,61.86
62.24,64.99
61.38,66.17
62.43,64.79
66.33,60.18
58.93,68.94
62.05,65.27
61.57,65.88
61.73,65.76
67.11,59.01
61.44,66.07
60.9,66.8
63.23,64
61.13,66.36
63.96,62.96
63.65,63.38
62.01,65.34
61.8,65.63
61.16,66.6
63.05,64.07
63.37,63.67
60.95,66.68
58.75,69.47
60.74,66.99
61.24,66.37
63.63,63.32
62.28,65.12
64.17,62.59
62.13,65.17
62.11,65.15
60.4,67.32
63.83,63.11
62.37,64.91
63.44,63.58
61.51,65.99
63.2,63.9
63.42,63.62
61.29,66.25
62.5,64.89
64.14,62.74
62.67,64.6
61.81,65.63
63.87,63.02
61.85,65.56
62.99,64.12
64.15,62.71
60.28,67.4
61.06,66.45
61.05,66.54
64.44,62.31
62.85,64.4
62.78,64.37
62.9,64.24
61,66.64
57.11,71.44
62.03,65.38
63.83,63.2
59.74,68.14
61.11,66.61
61.84,65.56
62.54,64.82
60.91,66.69
62.12,65.1
63.77,63.15
61.92,65.35
60.32,67.46
61.94,65.51
61.4,65.98
61.35,66.19
59.96,67.71
63.87,63.08
61.43,66.12
62.37,64.82
60.64,67
60.92,66.74
65.22,61.43
64.5,62.44
59.38,68.67
59.83,67.92
63.14,63.88
61.09,66.56
58.98,69
63.52,63.56
63.78,63.23
62.98,64.11
59.37,68.74
62.79,64.47
60.89,66.78
60.64,66.96
61.6,65.87
59.91,67.92
59.85,67.99
63.37,63.77
60.15,67.55
63.63,63.27
60.71,66.88
60.57,67.25
63.19,63.87
59.87,67.97
60.32,67.39
59.59,68.29
60.58,66.84
60.76,67.05
65.11,61.51
63.04,64.18
61.57,65.85
61.91,65.6
58.77,69.27
59.44,68.36
60.36,67.42
65.02,61.63
63.95,62.93
60.6,67.15
61.64,65.82
63.81,63.24
63.47,63.62
60.16,67.73
59.86,68.03
63.41,63.75
60.48,67.35
58.49,69.65
59.34,68.73
63.73,63.18
60.75,67.13
60.88,66.71
60.93,66.54
64.2,62.76
63.8,62.99
63.13,64.1
61.6,65.87
63.71,63.18
62.38,64.97
61.4,66.18
61.35,66.22
64.84,62.09
62.64,64.7
61.76,65.62
62.8,64.39
60.46,67.18
62.26,65.04
59.37,68.57
59.15,68.9
59.72,68.16
61.33,66.28
61.85,65.51
61.05,66.76
61.36,66.17
62.61,64.62
62.91,64.17
59.81,67.94
64.22,62.73
64.2,62.62
60.39,67.26
62.63,64.51
63.82,63.02
61.19,66.54
61.54,65.98
64.13,62.55
58.53,69.78
62.37,65.11
59.2,68.9
59.92,67.91
62.49,64.79
61.84,65.6
62.83,64.43
59.9,67.97
58.2,70.22
64.81,61.96
63.95,63.11
60.56,67.09
60.72,67.09
61.07,66.4
65.22,61.33
61.72,65.85
62.79,64.4
67.02,59.27
61.59,65.81
60.85,66.77
60.92,66.84
64.39,62.49
57.66,70.55
63.94,63.04
58.57,69.5
62.4,65
63.31,63.85
63.72,63.34
57.21,71.21
62.7,64.62
59.16,68.84
63.01,64.14
64.4,62.44
61.48,65.86
