"alpha","beta","gamma","delta","epsilon","zeta","eta","theta","iota"
7.31761493050008,8.4760010865908,7.31761493050008,12.1878573055527,8.27903851815974,9.5465430650547,8.00761893521095,1.71822346746922,20.9861912414827
6.89982232764572,9.41523296014462,6.89982232764572,3.74694421138003,8.53105247188735,9.18874586655048,7.91698741230009,7.29419326176867,8.90894389699387
7.98907768786054,7.68723185781765,7.98907768786054,10.0942807762854,10.8837337810344,7.73555081823729,7.56677076879377,9.90258324658498,31.3186917466906
5.29879379219664,7.15403214781584,5.29879379219664,9.35214872725801,12.1671892149244,8.02222726020419,8.7649632908027,8.71428963262588,24.0237762481603
8.62969693550568,7.53480076833571,8.62969693550568,9.93668041603309,12.1133705911133,7.39614063651538,8.28921139181683,2.79418400954455,17.6927494338979
6.34836941127436,8.9851846111961,6.34836941127436,6.79245023434714,9.6736586661901,7.89293126212267,7.55992299089485,8.7445559585467,20.9633968306389
5.51722788279612,9.49805093304127,5.51722788279612,7.96188117145522,10.2874634244728,7.88418647835368,8.47060967135946,8.8183023314923,24.6378008388268
7.15918826257,9.64459300460405,7.15918826257,1.81354584430412,11.2944215444483,8.66080341409741,7.86571581878634,1.51462953537703,21.8179273378632
5.47758617991794,8.66018838602504,5.47758617991794,3.68451225752962,10.4708976574382,8.47943925354011,7.03789452397979,6.10585263231769,7.32295231504606
7.01882608942758,9.92180271973764,7.01882608942758,7.23982245561794,8.44665523641618,8.29313325525326,7.47588707438315,9.04957505874336,26.6792923540638
6.376261779775,9.33360854357031,6.376261779775,11.340140758796,8.626707579121,7.55343352313848,10.3425620249456,2.18154990579933,23.0410433090229
6.84046012763071,9.9216296083363,6.84046012763071,5.64887785332806,8.48365504852041,7.85168901039185,8.09587703920624,1.58895252970979,25.3525968825305
7.60811586506359,10.1063950093218,7.60811586506359,6.49522285065304,8.30563183920036,8.91179597030992,7.05066503053744,9.68952141702175,33.5115001615665
7.68258839356142,10.5870780222929,7.68258839356142,1.66610060359784,10.4934524798583,5.88163221559352,8.43061233896378,3.72743624262512,14.0936754630166
7.66322459339118,10.8086080254606,7.66322459339118,5.88388718465598,8.72097469126236,9.09494808200345,7.90647757044742,8.74988963128999,18.2422756390301
7.4318637946408,9.02801845150807,7.4318637946408,7.94446323271298,11.6547849897474,9.39228345675512,6.81933022453996,9.31730296462774,29.7446163048081
