"amaflix","netazon"
77.82,120.15
78.65,121.42
79.52,122.59
78.59,121.35
78.31,120.96
78.73,121.59
78.99,121.73
78.47,121.11
79.05,122.07
78.35,120.94
78.34,120.91
79.07,121.98
78.55,121.18
78.24,120.68
78.93,121.73
78.92,121.81
78.13,120.62
78.33,120.93
78.79,121.58
78.48,121.13
78.57,121.31
78.27,120.76
78.08,120.46
78.58,121.28
78.36,120.94
78.68,121.38
79.72,122.99
78.86,121.63
78.12,120.53
77.89,120.14
78.27,120.72
78.86,121.76
77.81,120.2
78.5,121.21
79,121.84
78.45,121.15
78.66,121.38
78.17,120.71
78.79,121.55
78.59,121.27
78.32,120.8
78.66,121.4
78.09,120.5
78.57,121.23
78.99,121.93
78.59,121.23
77.8,120.09
78.4,120.98
78.24,120.89
78.43,121.1
79.33,122.42
78.12,120.54
77.71,119.93
78.26,120.83
77.35,119.42
77.88,120.27
79.01,121.85
78.9,121.73
78.52,121.17
78.41,121.09
78.5,121.15
78.47,121.03
78.35,120.85
79.02,121.98
78.35,121
77.83,120.18
78.24,120.67
78.99,121.98
78.32,120.83
77.71,119.91
78.72,121.45
79.24,122.18
78.19,120.69
79.09,122.01
77.64,119.86
78.04,120.41
78.27,120.8
78.57,121.22
78.52,121.24
79.05,121.94
78.96,121.83
78.75,121.54
78.33,120.84
78.84,121.63
78.47,121.11
78.29,120.84
79.06,122.02
78.78,121.6
79.25,122.13
78.36,120.94
77.99,120.45
78.51,121.13
78.62,121.35
78.46,121.02
78.53,121.18
78.34,120.91
79.43,122.49
79.13,122.15
79.07,121.98
78.55,121.18
78.89,121.73
78.1,120.58
78.4,121
78.42,121.01
78.47,121.11
78.56,121.26
78.17,120.6
78.74,121.48
79.34,122.41
78.83,121.59
78.86,121.66
79.07,121.85
77.79,120.08
78.26,120.71
78.29,120.79
78.07,120.47
78.89,121.72
77.96,120.29
78.46,121.09
79.03,121.95
79.01,121.82
78.53,121.2
78.91,121.76
79.02,121.86
79.32,122.35
78.26,120.79
78.27,120.79
79.14,122.18
78.66,121.47
78.45,121.11
78.38,121.06
77.8,120.08
79.29,122.36
78.13,120.59
78.96,121.83
78.59,121.24
78.23,120.69
78.01,120.42
78.5,121.16
79.13,122.08
78.36,120.83
78.46,121.03
79.09,122
78.44,120.97
78.34,120.95
78.53,121.2
79.24,122.31
78.66,121.31
77.9,120.2
77.87,120.31
79.02,121.97
79.02,121.89
78.71,121.44
77.68,119.91
78.02,120.5
78.54,121.29
79.34,122.37
78.55,121.17
78,120.43
79.14,122
77.82,120.1
78.47,121.18
78.62,121.26
79.86,123.19
78.04,120.47
78.9,121.59
78.51,121.23
77.48,119.67
78.18,120.68
79.14,122.04
78.16,120.63
79.04,121.95
77.83,120.14
78.35,120.96
78.1,120.51
78.82,121.65
78.29,120.76
79.02,121.96
79.63,122.85
78.57,121.24
79.05,121.95
77.78,120.1
78.79,121.44
78.92,121.72
79.01,121.93
78.45,121.11
79.21,122.23
78.67,121.42
79.32,122.39
78.25,120.74
78.8,121.66
78.89,121.8
78.23,120.72
78.13,120.58
79.65,122.82
78.36,120.9
79.06,121.91
77.91,120.27
78.96,121.83
78.93,121.7
79.17,122.18
77.48,119.63
79.25,122.29
78.52,121.12
78.52,121.18
78.73,121.4
78.74,121.59
77.36,119.42
78.16,120.65
78.11,120.64
79.34,122.38
78.31,120.88
78.02,120.47
78.9,121.77
78.94,121.72
78.28,120.79
78.92,121.76
77.89,120.19
78.31,120.84
79.17,122.12
77.92,120.25
78.98,121.79
78.84,121.64
78.12,120.54
79.58,122.8
78.28,120.82
78.1,120.57
78.64,121.3
78.34,120.94
79.12,122.05
79.54,122.65
78.55,121.23
78.28,120.79
78.7,121.42
77.53,119.78
78.58,121.32
77.81,120.12
78.87,121.73
78.63,121.38
78.32,120.8
78.31,120.83
77.54,119.67
79.15,122.1
78.99,121.87
78.09,120.54
78.58,121.28
78.53,121.27
79.32,122.3
79,121.95
79.16,122.17
79.2,122.1
77.93,120.17
77.89,120.19
78.21,120.74
78.65,121.3
78.92,121.73
78.71,121.49
78.27,120.82
78.34,120.91
79.36,122.49
79.12,122.12
77.82,120.1
78.23,120.7
79.09,122.05
78.44,120.99
79.38,122.43
77.83,120.18
78.65,121.36
78.56,121.2
78.35,120.91
79.57,122.78
78.92,121.63
77.98,120.36
77.92,120.25
