"amaflix","netazon"
88.14,92.71
87.28,99.65
83.1,107.95
85.04,85.9
82.85,98.82
88.43,113.87
86.57,109.29
88.22,85.23
85.98,80.93
84.65,89.9
85.98,51.21
80.84,92.75
82.6,71.64
85.63,115.79
84.47,105.97
83.53,105.18
87.19,74.54
81.62,81.25
85.83,73.96
84.81,42.44
86.97,95.28
86.32,107.78
87.17,87.02
84.57,94.35
81.76,57.21
85.39,95.43
83.47,65.89
86.08,59.86
86,87.52
86.25,91.3
87.48,107.55
84.48,75.84
85.97,46.85
88.58,103.08
82.15,82.42
86.38,104.01
83.78,91.3
81.6,41.55
84.27,64.96
86.57,80.17
85.39,75.4
84.72,51.66
81.46,104.3
84.64,117.72
84.32,77.79
84.73,109.75
84.82,82.94
83.14,67.05
84.43,99.64
83.97,84.66
85.16,105.49
87.37,76.79
85.48,108.76
86.12,70.13
85.36,73.16
85.68,94.71
84.24,84.63
85.28,120.14
86.42,97.5
84.33,101.33
82.52,99.67
88.01,73.84
86.99,62.42
81.44,109.73
85.61,100.26
83.11,87.33
85.1,102.39
84.37,111.52
86.1,76.93
82.92,79.31
84.53,105.63
83.94,81.41
83.15,80.01
85.96,89.19
87.45,81.84
84.32,71.64
81.98,102.72
84.4,97.88
85.84,74.98
81.61,96.65
83.93,86.71
82.65,111.23
85.84,108.04
85.35,64.75
83.94,85.51
86.43,85.09
86.58,122.16
84.84,104.92
85.68,94.65
86.16,89.5
87.84,78.98
80.48,83.46
84.26,88.65
84.47,47.81
79.37,67.3
88.85,80.53
85.63,54.8
85.34,91.02
85.32,94.04
85.46,129.74
84.42,99.33
84.54,34.98
86.7,56.28
90.5,78.52
87.34,102.6
83.25,62.08
88.08,109.95
83.99,67.72
85.03,107.24
84.64,60.05
87.88,112.75
85.63,106.53
82.76,65.3
85.22,84.79
82.79,114.12
82.38,94.18
85.22,79.79
83.13,48.98
86.78,70.3
85.77,87.68
83.46,90.94
84.77,120.98
86.71,89.56
84.05,107.99
84.02,104.08
83.4,99.73
86.88,115.25
89.3,104.77
83.78,96.21
90.44,59.96
84.59,63.49
85.17,83.61
88.93,93.97
83.59,70.6
86.83,70.77
84.05,84.94
86.74,95.03
80.26,82.46
84.02,84.17
82.67,101.45
85.98,108
82.25,137.3
84.58,133.93
83.31,83.37
87.68,69.8
86.11,54.58
86.17,89.44
84.73,100.32
85.03,91.7
85.22,119.48
83.07,85.47
87.42,68.56
85.06,72.33
84.21,103.38
84.73,69.1
88.93,95.94
85.46,87
89.14,128.9
82.92,94.95
83.88,57.62
83.46,92.06
82.33,71.38
86.63,101.51
82.35,69.43
85.46,72.98
86.89,102.72
85.19,83.12
88.07,65.57
85.43,90.71
85.97,130.62
84.88,62.04
83.68,99.4
85.42,93.21
81.47,109.33
85.66,88
85.13,41.3
85.78,85.88
85.93,71.2
84.87,115.86
86.43,87.84
86.28,90.49
82.77,80.6
86.97,102.8
84.68,123.34
82.28,97.77
86.58,89.39
85.43,144.16
83.85,89.13
85.1,64.35
83.43,74.79
83.33,85.79
80.45,53.77
85.45,65.54
84.15,65.01
80.93,115.52
86.94,88.23
86.43,72
86.4,93.05
85.44,125.38
89.06,86.31
81.8,107.29
82.46,77.19
83.31,83.84
84.67,50.45
82.66,39.24
83.22,89.01
81.97,95.27
84.77,44.53
86.12,111.32
85.33,92.42
87.12,122.05
83.89,97.61
83.6,103.29
84.76,74.93
85.8,100.67
83.86,95.73
84.25,86.41
80.85,43.99
85.88,95.66
83.75,107.27
84.52,54.77
81.67,103.08
86.72,84.29
84.06,85.28
82.82,116.44
86.26,77.24
84.57,58.48
85.37,132.48
85.28,66.72
83.8,85.51
85.17,66.69
86.97,96.67
81.42,73.63
86.27,102.67
83.31,117.12
80.77,100.57
83.8,63.34
