"amaflix","netazon"
66.56,82.6
84.63,82.18
91.19,80.8
77.25,87.04
81.7,80.45
77.22,81.31
67.48,82.34
66.08,78.56
70.88,82.41
61.34,77.82
70.74,74.87
74.98,73.05
76.95,82.05
78.47,74.77
85.95,80.99
69.53,79.97
93.74,75.84
96.62,77.1
67.23,85.09
64.97,75.9
68.75,80.27
101.24,79.01
76.14,78.41
85.3,79.72
87.18,81.08
81.93,74.31
61.85,82.77
89.91,73.66
68.29,80.58
60.19,72.57
82.08,79.72
98.62,80.5
69.82,81.51
79.67,85.26
78.72,77.73
55.71,74.28
70.82,74.1
62.38,75.67
66.21,77.02
79.05,70.3
71.21,82.53
81.87,82.49
78.05,78.82
65.85,76.48
83.36,79.26
77.65,82.63
51.45,71.34
63.5,77.76
61.76,74
56.2,77.29
70.81,82.87
81.81,82.61
75.19,79.38
72.66,80.33
86.92,69.45
83.76,74.08
54.57,83.63
67.77,75.46
81.6,72.95
81.41,69.91
75.25,85.12
71.5,74.49
83.54,81.17
73.56,78.44
60.53,88.94
55.37,80.33
63.78,83.77
87.06,83.99
69.91,75.48
65.27,76.2
77.04,85.05
62.81,76.65
64.17,73.63
75.6,79.36
75.1,77.04
59.62,76.58
81.17,78.98
78.87,73.88
52.46,82.28
74.2,75.7
67.83,78.28
89.47,75.08
56.28,75.85
71.18,81.56
89.05,73.38
89.14,78.6
58.22,77.26
88.78,81.53
75.86,79.8
74.39,84.14
78.75,83.59
83.53,84.79
56.39,77.37
75.84,79.19
79.42,81.95
65.94,75.04
77.64,85.46
80.6,80.49
68.84,79.85
67.1,84.46
77.14,78.48
89.75,81.82
69.05,80.07
70.96,78.24
88.21,70.15
88.9,81.19
68.24,77.38
70.08,82.68
87.59,79.43
53.67,77.04
69.8,72.63
71.78,81.3
72.32,73.29
76,81.1
72.32,82.19
81.72,75.39
67.26,75.96
70.12,76.8
64.97,81.47
81.36,81.22
68.6,78.85
92,81
82.45,78.31
99.21,76.62
77.13,78.89
70.6,71.77
70.11,78.98
54.01,83.38
78.1,80.25
69.94,90.67
81.29,77.04
69.98,76.23
74.07,74.34
74.41,76.33
93.79,75.48
66.19,76.47
69.74,83.06
73,73.8
68.2,76.84
69.04,76.87
79.98,75.67
63.92,72.32
67.61,72.99
67.31,81
90.43,82.68
66.2,75.25
84,80.01
61.94,74.1
78.13,74.35
82.33,73.88
87.44,74.36
77.78,73.98
68.78,87.63
73.36,76.55
83.46,77.42
74.18,80.44
65.62,73.58
73.54,81.84
82.98,72.41
87.61,78.99
108.18,77.02
66.9,74.1
91.37,73.75
76.63,75.42
76.09,82.98
67.66,75.74
78.52,78.44
54.77,75.68
77.04,76.94
85.89,80.33
60.06,78.34
65.96,79.74
78.48,74.08
61.23,82.06
80.07,71.27
82.57,76.54
64.02,80.22
93.02,81.53
89.9,75.31
81.16,78.03
83.4,77.42
84.52,78.67
71.52,82.24
73.7,75.13
63.19,81.66
77.1,82.53
84.94,77.28
88.12,78.04
87.97,80.81
64.61,76.55
74.35,80.11
53.73,81.07
83.81,77.48
82.59,86.41
71.72,78.79
74.68,84.97
79.88,80.94
70.38,74.39
69.88,80.4
74.67,71.73
77.25,73.01
59.6,76.27
71.69,71.61
79.42,83.68
106.34,78.81
76.78,82.49
70.27,88.53
86.41,76.3
78.46,78.24
69.09,78.05
82.13,75.79
71.03,82.23
77.15,67.24
60.33,78.27
74.88,80.69
91.02,78.16
63.99,67.79
61.84,86.91
77.47,79.02
93.63,82.97
60.59,81.75
64.61,73.96
81.84,76.3
88.28,80.65
80.51,81.22
89.96,76.68
67.33,81.55
69.18,74.98
67.11,76.41
75.76,75.53
74.28,77.31
75.95,72.02
81.92,79.07
82.99,75.36
72.38,78.25
76.7,78.25
51.18,81.78
92.6,76.09
67.48,74.79
74.48,78.73
71.55,78.25
79.53,79.73
86.93,83.12
86.2,77.82
67.66,78.74
75.34,75.34
52.59,79.07
67.06,73.78
54.2,83.12
76.95,77.16
74.42,73.63
88.7,76.86
67.48,72.99
97.23,73.1
75.85,75.16
70.9,86.17
86.54,73.8
89.37,82.21
79.1,75.69
74.85,83.1
68.85,79.47
75.1,80.45
75.36,72.43
61.59,77.02
72.81,74.02
72.36,75.26
84.63,80.74
81.17,80.43
81.51,78.72
86.93,79.52
78.22,77.69
61.33,77.36
