"amaflix","netazon"
84.41,90.03
85.48,89.06
85.26,89.36
86.15,88.49
86.9,87.81
85.44,89.11
84.27,90.13
85.28,89.19
86.47,88.17
85.38,89.14
84.68,89.69
84.43,89.96
84,90.33
84.43,89.96
85.24,89.27
85.5,89.02
84.81,89.57
84.37,90
85.32,89.16
85.2,89.24
82.95,91.2
84.31,90.09
84.49,89.87
85.52,89.02
86.26,88.4
85.51,89.05
85.14,89.26
84.52,89.89
86.69,87.98
84.04,90.29
84.95,89.5
86,88.64
85.77,88.8
85.78,88.78
85.12,89.41
85.87,88.82
83.71,90.58
85.05,89.41
86.35,88.27
87.02,87.78
84.1,90.3
84.43,89.91
83.9,90.48
85.59,88.98
85.52,89.01
84.95,89.58
84.89,89.6
85.39,89.15
85.87,88.67
84.29,90.04
86.56,88.14
85.92,88.74
85.52,89.09
86.11,88.5
85.58,88.95
86.05,88.55
84.39,89.96
85.61,88.9
85.06,89.4
87.31,87.5
84.71,89.67
84.11,90.21
85.53,89.01
85.15,89.4
84.74,89.72
85.69,88.89
84.98,89.55
85.82,88.8
84.54,89.84
85.87,88.72
85.72,88.79
85.06,89.5
84.84,89.56
84.94,89.47
85.75,88.87
86.71,88.04
87.03,87.68
85.74,88.85
84.97,89.44
85.57,89.02
84.8,89.67
85.91,88.7
85.22,89.34
86.04,88.53
83.9,90.37
84.01,90.31
84.9,89.52
84.82,89.65
86.34,88.26
85.26,89.24
84.76,89.63
85.7,88.89
85.04,89.41
86.2,88.48
85.87,88.76
84.87,89.66
85.6,88.99
86.52,88.11
85.16,89.32
85.39,89.11
86.04,88.59
85.34,89.19
85.31,89.24
85.46,89.11
85.65,88.88
85.04,89.39
85.14,89.3
86.27,88.4
85.11,89.36
84.71,89.76
86.69,87.99
86.23,88.39
85.75,88.82
85.93,88.69
85.02,89.47
84.94,89.6
85.36,89.11
84.12,90.26
84.39,90.02
85.63,88.98
85.85,88.76
85.04,89.44
85.27,89.28
85.57,88.98
85.86,88.8
85.59,89.08
85.97,88.68
86.14,88.44
85.19,89.33
85,89.46
86.64,88.06
85.42,89.11
84.59,89.84
85.04,89.43
85.58,89.09
85.4,89.15
84.92,89.59
83.6,90.63
83.52,90.66
85.38,89.21
84.66,89.81
84.06,90.33
84.84,89.65
84.72,89.69
85.02,89.48
86.7,88
84.06,90.25
84.54,89.92
85.51,89.04
84.47,89.93
85.79,88.8
85.2,89.32
85.99,88.61
84.17,90.16
85.06,89.39
86.25,88.46
85.89,88.74
85.34,89.19
86.28,88.43
85.63,88.93
84.45,89.93
86.62,88.07
85.05,89.47
86.54,88.24
84.53,89.92
85.78,88.81
85.72,88.88
84.79,89.72
85.41,89.11
85.41,89.12
84.96,89.58
84.37,90.02
83.97,90.33
86.16,88.42
85.57,89.01
85.47,89.12
85.49,89.14
84.76,89.69
84.25,90.13
84.8,89.67
85.2,89.32
85.35,89.17
85.69,88.83
85.87,88.74
84.89,89.53
85.42,89.13
86.61,88.06
86.06,88.57
83.3,90.92
84.81,89.68
85.71,88.91
86.1,88.55
85.8,88.76
85.33,89.19
87.22,87.54
86.47,88.18
84.91,89.53
84.94,89.52
85.4,89.11
84.56,89.84
86.22,88.46
84.99,89.47
84.54,89.82
84.52,89.99
84.47,89.97
84.98,89.54
84.37,90
83.85,90.53
83.97,90.34
84.71,89.69
84.25,90.07
84.92,89.63
84.4,90.12
86.5,88.23
85.92,88.68
84.53,89.86
86.61,88.06
85.13,89.4
86.27,88.41
87.57,87.21
85.79,88.77
85.23,89.28
85.42,89.12
84.48,89.96
85.55,89.05
85.23,89.29
84.47,89.94
86.09,88.53
85.66,88.91
85.96,88.62
85.46,89.19
85.88,88.73
85.68,88.92
85.12,89.36
86.03,88.51
86.34,88.31
84.65,89.83
85.16,89.34
85.99,88.65
83.54,90.79
86.64,88.06
85.29,89.19
85.78,88.73
85.33,89.16
86.3,88.3
84.85,89.64
