"amaflix","netazon"
47.77,130.66
67.62,27.89
71.35,6.59
56.97,83.45
49.49,121.74
54.71,94.22
50.17,118.46
63.58,46.9
71.2,8.6
64.13,44.74
44.26,149.78
58.27,75.79
71.4,7.03
74.12,7.98
49.35,122.43
39.9,171.89
53.63,100.51
41.5,164.49
60.92,61.57
58.25,75.91
59.74,68.55
63.03,50.23
50.08,119.21
77.68,26.85
51.87,110.09
72.46,1.46
58.3,76.5
57.16,81.21
62.97,51
67.52,28.3
74.43,9.02
64.34,44.51
62.28,54.79
62.32,54.97
53.02,103
71.51,6.21
50.03,119.67
69.45,17.29
55.44,89.57
38.92,176.83
40.28,169.32
68.5,21.95
71.68,5.29
69.03,19.48
38.72,178.2
46.46,137.44
52.64,104.94
58.58,74.08
67.36,27.47
76.08,18.04
52.22,107.17
46.83,135.29
62.2,54.86
58.22,76.61
55.17,92.1
69.96,14.29
69.36,17.25
56.46,85.11
65.85,35.37
67.16,29.62
57.21,80.72
60.45,64.43
71.92,3.83
51.3,112.37
49.14,124.06
61.03,61.39
53.91,98.76
56.92,82.64
63.47,48.57
70.48,12.27
63.54,47.75
77.9,26.91
54.15,97.52
56.02,88.38
49.39,122
62.39,54.05
77.78,27
68.01,23.42
56.27,86.13
66.67,31.4
65.2,39.54
70.7,10.58
61.61,58.67
37.64,183.64
49.01,123.9
65.15,39.38
58.77,72.35
64.98,41.01
53.68,99.36
65.94,36.24
86.35,71.34
59.46,70.15
43.17,155
55.52,89.69
74.26,7.75
55.01,93.59
58.58,74.33
66.78,31.24
51.32,112.58
69.05,19.51
59.04,71.72
66.87,30.48
65.95,34.92
67.43,27.89
52.29,107.31
63.21,50.03
78.89,32
64.7,42.39
56.2,86.39
41.46,164.48
52.47,106.16
60.81,61.98
63.35,49.14
59.44,69.64
86.9,74.53
56.95,82.88
59.35,69.63
59.73,68.63
58.21,76.17
69.07,19.01
61.08,61.39
58.1,76.15
52.55,105.44
71.26,7.18
65.51,37.64
62.96,50.9
67.54,27.31
63.05,50.03
65.46,37.93
56.99,82.16
54.17,96.94
68.32,23.09
62.18,55.7
50.25,117.82
51.98,108.52
52.55,106.1
53.4,101.13
83.56,56.46
65.18,39.98
60.51,65.02
53.12,103.41
67.93,24.9
50.63,115.56
69.39,17.35
61.54,58.17
51.33,112.93
55.14,92.29
72.28,1.86
56.59,84.74
69.23,17.41
58.02,76.69
57.02,83.2
64.12,44.91
59.76,67.23
46.58,137.23
39.14,176.57
66.26,32.68
60.65,63.58
62.67,53.21
57.54,79.57
64.74,41.51
53.04,103.02
66.94,29.58
46.4,137.84
35.4,196.02
71.69,4.71
64.69,41.28
66.17,33.87
58.11,75.93
58.71,73.03
59.55,69.27
62.04,56.24
55.98,88.09
78.62,31.7
84.02,60.25
66.72,31.26
43.68,153.01
56.18,87.07
60.15,65.63
60.71,62.83
70.43,11.71
69.92,15.27
59.72,68.77
54.46,95.96
72.05,3.41
65.87,35.63
52.16,107.62
59.77,67.01
65.77,36.52
66.24,33.06
49.68,120.5
90.88,96.17
59.12,70.84
73.16,2.25
69.61,16.59
64.74,41.4
56.49,85.17
69.12,18.39
61.81,56.95
59.07,70.83
70.23,12.43
59.04,71.29
67.05,29.48
64.98,39.78
48.63,126
46.69,136.67
51.69,109.52
68.06,24.16
56.63,85.18
54.37,95.91
62.55,54.06
64.21,44.89
50.26,118.09
60.91,62.19
59.47,69.94
70.95,9.16
71.91,3.87
42.98,155.72
70.4,11.76
51.37,112.07
65.83,35.81
37.9,182.94
58.47,74.74
58.92,73.03
