"","alpha","beta","gamma","delta","epsilon","zeta","eta","theta","iota"
"1",9.51155409574261,12.3350581486575,9.51155409574261,10.276826279748,10.1083471183293,11.3607918915761,7.95540331940807,9.69688467448577,34.4639807881779
"2",9.44534040400665,11.2554371208415,9.44534040400665,10.3774386547806,11.0094796371067,11.3980062252665,9.45468616318259,8.28043634071946,21.7527667089342
"3",8.23161885272988,14.0183352648038,8.23161885272988,8.39432303969973,8.41803671068809,11.1128308783861,8.53595442943387,1.13421072484925,26.9315691966445
"4",8.49889093415971,11.8265734818433,8.49889093415971,7.35910233025574,8.50279123008342,11.3136439792929,10.0190827101137,1.06670916546136,24.8803738489346
"5",7.09141284515242,11.9341810814963,7.09141284515242,10.8052512106287,10.9218522983395,12.830205548767,7.39326304727715,2.36395617946982,20.0468385677595
"6",7.22132813978866,11.7538526381646,7.22132813978866,11.976908024265,9.48531701748055,12.0351941305902,8.36673578116881,7.694183208514,17.9980298993215
"7",9.8642506628267,12.6899548704679,9.8642506628267,9.96166967035597,9.4836060125965,11.4932611982832,6.77701143071449,6.42502903472632,9.12814058684036
"8",8.65426210708901,11.0625879956528,8.65426210708901,4.83981510942156,8.89907293570677,12.7560536690798,8.33445273440326,7.29288808070123,11.8285527411505
"9",10.8382612880189,11.6582714348392,10.8382612880189,7.88422065953137,9.64888767532564,11.5187324582214,7.09812058594801,1.84562676819041,24.4185478072863
"10",10.6730834990454,11.7150910558705,10.6730834990454,8.70784959708336,11.4094739031757,10.9717191429593,9.06977639139741,6.61704268772155,18.533776192682
"11",9.68424265199978,12.6201121466175,9.68424265199978,5.28045512379197,10.7842693338594,10.8485283811789,7.93740768261756,8.89741826802492,26.775978563331
"12",9.95695723267952,13.7820507370882,9.95695723267952,13.3886945782902,10.0080167188217,12.0963995499584,6.82341897306897,4.24541638698429,13.2373071637233
"13",10.0018912396921,12.3435483180672,10.0018912396921,11.1356416197436,7.91132920003142,11.5178013884869,8.42325961586646,5.98134540719911,15.230737321831
"14",10.2762366343401,11.4682956168866,10.2762366343401,13.7645540986623,9.54560015545303,10.8179774441094,7.49197157592858,7.12497255532071,15.3459172639269
"15",8.6793610716248,11.8339996081697,8.6793610716248,6.2638535710771,8.87246525135208,11.9916601228658,8.19278079592921,6.53925498249009,8.81373302935539
"16",9.57845421199504,13.8456253753105,9.57845421199504,7.45416767767339,11.0856740471558,10.5038710721815,7.28436237280108,0.413774764165282,30.5722698462072
"17",9.48710096528056,11.2255735359512,9.48710096528056,16.3942715953706,10.355586287646,11.8187635000936,7.52256628517103,4.42190298577771,16.4434901259707
"18",9.55284745721157,12.6958067124686,9.55284745721157,12.9082398919052,9.46575378283436,10.4302779243673,7.26053902126102,7.82286425121129,21.8514672886274
"19",9.5675630428889,11.2180564810644,9.5675630428889,8.07311593413614,11.7341478225837,12.1278818413468,9.53236863627983,9.37326114624739,32.3896267866096
"20",9.34956727483134,11.6089786504606,9.34956727483134,10.031511355756,11.5058114094763,12.0913223382283,6.46176681261193,1.96923029143363,23.5923970827279
"21",10.1724387630343,9.78472650280481,10.1724387630343,9.9444875470954,10.3588403272512,13.5880704311727,8.07879648532832,0.14483077917248,37.9415003566615
"22",10.1121978808981,13.9511483571856,10.1121978808981,14.5008628721137,9.39457721515546,11.4424437125592,6.78709534769765,0.351857524365187,26.9294568134044
"23",10.2243839305692,12.8667535730578,10.2243839305692,15.0146460192721,10.3535010705478,8.40493214009548,8.85679446579093,4.85443083802238,9.25241048321659
"24",8.82025715818262,13.2337154167038,8.82025715818262,9.13169726008922,10.9258103875682,11.9354173939385,8.01929005551797,8.49066167837009,23.8741689977415
"25",8.32566236156377,12.8121775371388,8.32566236156377,7.45128878287737,11.5609790085748,12.2053116575256,8.95764336919113,5.55416735354811,7.70103174437345
"26",11.4341263716133,11.6124892405993,11.4341263716133,12.3044915099151,10.5277730841113,9.55788849753906,7.14462234258431,2.84195662010461,17.136930264325
"27",9.11190969724673,11.9883666325983,9.11190969724673,5.14985168631739,9.68456154044391,10.1779619890857,7.35510846257325,7.26810733322054,15.8523525069905
"28",8.39657113344747,11.5174779044253,8.39657113344747,8.6476177327987,8.42991102681948,11.8327285173457,8.69147273639473,6.68962748721242,13.7933727250621
"29",10.6393764301017,12.3899066420468,10.6393764301017,15.4450974077846,9.97756169416336,10.3530400246892,8.4565234929972,5.85374855203554,10.6213303032797
"30",8.30464596206144,12.4293952408575,8.30464596206144,6.99261282231678,11.1526925474646,11.5682521749114,7.65289723782545,1.17640546988696,26.5717884139523
"31",8.61367622179971,13.8010765153518,8.61367622179971,11.3261649866412,10.9184602503597,10.3615438643544,6.68373377511445,5.34436977468431,7.09505735599145
