"amaflix","netazon"
73.26,22.24
78.1,23.04
77.4,22.64
74.53,22.38
75,22.32
76.74,22.77
75.54,22.48
74.8,22.6
75.44,22.83
75.94,22.64
76.21,22.93
74.87,22.38
76.12,22.34
75.38,22.4
71,21.06
77.03,22.84
74.86,22.1
75.7,22.24
73.89,22.21
79.05,23.24
76.81,22.81
75.83,22.7
73.37,21.79
77.96,23.08
75.62,22.58
75.22,22.31
75.27,22.25
75.81,22.83
74.01,22.2
74.88,22.32
75.53,22.3
77.5,22.69
73.57,21.8
76.29,22.74
74.53,22.37
79.5,23
78.77,23.31
78.96,23.44
79.28,23.11
72.18,21.52
80.32,24.02
77.29,22.75
76.7,22.51
72.29,21.87
76.2,22.96
75.75,22.75
74.38,22.4
75,22.29
74.78,22.16
75.82,22.48
77.7,23.11
78.85,23.42
74.64,22.51
76.06,22.42
75.72,22.52
74.11,22.03
75.27,22.16
80.41,23.92
76.17,22.8
73.42,21.96
76.63,22.97
76.59,22.76
74.49,22.14
75.95,22.77
74.62,22.04
77.04,22.98
74.64,22.18
80.79,23.59
76.38,22.82
78.31,22.95
77.34,22.88
79.97,23.4
77.28,22.88
78,23.36
75.43,22.18
76.85,22.7
74.29,22.26
77.95,23.18
72.93,22.17
77.75,22.63
75.51,22.39
76.32,22.8
74.06,22.42
76.4,22.61
73.31,22.25
76.63,22.67
74.71,22.38
75.52,22.14
75.12,22.37
74.35,21.88
74.19,22.18
75.39,22.51
77.51,22.72
77.48,23.32
73.6,22.07
74.33,22.14
75.63,22.47
77.1,22.97
76.37,22.92
76.94,22.55
77.75,23.15
76.8,22.47
76.37,22.92
77.03,23.23
77.13,22.75
76.89,22.88
74.95,22.29
73.09,21.38
75.1,22.6
76.78,22.53
73.8,22.07
73.58,21.87
74.64,22.46
78.24,23.13
76.77,22.94
75.2,22.3
76.7,22.76
77.3,23.25
78.07,23.24
75.41,22.69
76.75,22.78
77.55,22.5
74.34,22.27
78.32,23.27
76.67,22.41
75.26,22.47
76.4,22.52
77.97,23.6
73.85,22.21
75.62,22.43
76.33,22.91
77.58,23.03
76.39,22.81
76.16,22.66
77.88,22.8
74.38,22.52
73.31,22.02
79.08,23.39
73.99,22.33
73.75,21.81
73.31,22.26
78.36,23.15
72.47,21.99
77.8,22.95
76.49,22.67
76.08,22.7
76.18,22.52
80.03,23.69
74.57,22.48
71.46,21.36
78.14,23.16
75.72,22.39
72.7,21.75
74.46,22.27
75.11,22.19
74.72,22.37
79.94,23.75
76,22.72
73.45,22.11
75.79,22.53
77.58,23.26
76.06,22.55
76.39,22.42
77.62,22.97
73.77,22.18
75.85,22.45
75.71,22.79
76.13,22.98
75.66,22.75
73.12,21.93
76.18,22.39
74.25,22.09
78.84,22.98
73.47,22.21
76.07,22.98
76.64,22.94
76.08,22.67
70.68,21.43
76.32,22.52
75.51,22.17
77.73,22.98
77.2,23.08
75.28,22.56
77.84,23.14
75.42,22.52
72.61,21.91
74.34,22.15
77.46,23.03
75.98,22.63
75.24,22.37
77.17,22.87
72.05,21.66
74.82,22.57
73.58,22.14
75.59,22.41
76.37,22.67
77.29,22.95
76,22.15
73.05,21.82
72.96,22.21
76.54,22.26
77.95,23.16
77.44,23.15
72.91,21.98
76.34,22.79
74.51,22.47
76.47,22.58
75.06,22.58
77,23.09
75.15,22.31
79.14,23.41
73.14,21.96
73.85,22.34
72.45,22.03
74.2,22.6
74.88,22.42
73.31,22.01
75.22,22.14
72.01,21.55
76.3,22.71
75.92,22.89
75.12,22.69
77.64,23.1
76.23,22.87
72.86,22.06
73.73,22.06
72.55,21.71
74,22.04
76.38,22.8
77.91,22.99
76.07,22.41
76.17,22.73
75.9,22.92
79.28,23.46
74.54,22.37
71.81,21.48
74.93,22.4
72.21,21.2
76.46,22.74
78.46,23.38
73.46,21.96
78.71,23.72
78.52,23.43
78.53,23.02
70.73,21.41
72.84,22.05
77.2,23.22
75.98,22.43
77.29,22.9
75.67,22.06
74.41,22.33
74.67,22.29
76.09,22.72
75.8,22.37
75.63,22.75
75.39,22.66
74.09,22.23
