"x","theotherone"
1.32104,-0.55437
-0.51071,1.93461
-0.22898,-1.4945
-0.09607,0.66569
-0.4919,0.30408
0.33149,1.1191
-1.08922,-1.13616
-0.75612,1.03782
0.73103,0.5751
-0.82469,1.15496
1.61852,0.50026
0.57174,0.35942
-0.29205,-1.1852
-0.96862,0.54805
0.18298,1.14753
0.15814,1.86387
-0.38265,2.00913
0.65695,1.29955
0.88647,-1.10912
0.28611,0.89937
-1.73914,0.43509
0.2397,-0.85677
-0.55235,-0.53449
0.40182,0.53775
-0.09973,-0.46967
1.84157,1.56502
-0.60315,0.27056
-1.17478,0.71095
-0.45947,0.91971
0.2191,0.14881
-0.8317,0.3252
0.92595,0.95164
-0.49034,-0.46033
0.33587,-0.24862
0.76491,-0.0847
-0.83112,1.17755
1.16927,-2.28781
0.65839,-1.09811
0.14586,-1.00005
1.55519,0.07888
0.78716,2.30807
-0.40068,0.66985
-0.86423,-0.44371
1.05491,0.82938
0.39746,0.47836
-0.76439,-0.85885
0.37644,-0.19186
-0.11354,-1.17022
-0.85968,0.43445
0.30024,-0.13508
2.11614,0.62428
-0.72488,-1.2101
1.92183,-0.18252
-0.37495,0.18331
1.12189,0.78146
-0.38749,0.66636
1.33719,0.23778
0.61554,-1.23171
-0.01955,0.92779
0.18838,0.36171
-0.57352,-1.11728
-0.59525,-0.25535
0.12351,1.14413
-0.53802,-0.33414
-1.79404,-0.28767
1.32075,-0.02872
0.23185,1.42754
-0.46231,-0.58883
0.23725,0.83453
0.69221,1.27157
-0.08652,-0.76587
0.54543,-0.04983
0.5581,-2.40733
0.15727,-0.6393
0.19011,-1.1921
-1.63581,-0.39522
1.47774,0.70978
0.42014,-0.2742
1.15257,-1.2942
-0.03169,-0.08548
0.77712,-1.0488
0.18921,0.0689
0.04227,-0.08309
1.2754,0.43646
-0.88924,1.06164
1.20921,0.09155
0.06002,1.45476
1.10502,-0.84501
0.16664,-0.64684
0.67646,-0.39797
0.38183,-0.68667
-0.72819,1.53544
0.37096,1.78116
0.29895,1.49631
-0.79093,0.47586
-2.6129,1.89536
0.77652,1.4277
0.37843,0.57025
0.09157,0.97506
-0.29873,-0.40488
0.72868,-0.43964
-0.68223,0.57681
0.07087,-0.26736
0.08691,0.46593
0.38052,-0.78308
-0.2046,0.05929
0.1176,-0.80123
-1.29521,1.21953
0.15314,1.37071
-2.57056,0.54223
0.38177,0.02908
-0.3671,0.39421
0.41665,-0.39364
0.58937,0.35144
0.64507,-0.75782
0.3511,-0.42172
-0.13948,-0.89712
1.78041,1.64782
-0.17489,0.99825
-0.16807,-0.36987
1.21153,-2.07765
-0.1018,-0.39485
0.90885,1.18913
-0.9078,-0.3344
-1.33565,0.6524
-0.98908,-0.20505
0.22588,-1.38264
-0.06969,-0.76688
-0.37649,-1.07081
-0.1372,-0.77464
1.28027,-0.75212
-0.39044,-0.23033
-1.57463,0.66602
-1.07037,0.44114
-0.52433,0.42846
0.43606,0.48029
-1.14682,-0.85745
0.13666,0.45112
-1.06777,1.74379
1.43763,-0.16108
0.50076,-0.95945
1.27271,-1.44716
1.00694,-0.22856
0.93931,-1.14423
-0.32413,0.54937
-1.19721,-0.52552
0.045,-0.46859
-0.91763,-0.52485
-0.82452,0.47772
0.70336,0.60019
2.18818,0.71074
0.18898,0.36823
-1.60953,-0.73092
0.90999,-1.77779
-0.56669,-0.45243
1.38753,1.70771
-1.34387,-0.38403
0.30241,-0.26007
-0.57273,0.30392
1.45419,-0.10137
5.9187,5.74128
0.43484,0.3069
1.6184,1.47368
-0.37641,0.45566
-0.19437,0.65282
1.0471,0.80102
-1.15251,-1.52954
-0.15887,-0.43796
0.88559,0.70222
-1.98249,-0.32145
-1.02095,0.9115
-0.98015,2.20128
-0.13443,0.06804
-1.32937,0.51059
-0.52035,-1.21201
-0.59283,0.78027
-1.99292,-0.09606
-0.76116,-0.0693
0.22886,-0.18401
0.1035,0.51375
0.60804,0.33405
0.84626,-0.0381
-0.43461,-1.50373
1.54448,0.97993
-0.21341,-0.9855
-0.19418,0.82024
0.2369,-1.35531
-0.21378,-0.65995
-0.64298,-1.5066
0.86101,0.20526
1.05619,0.34153
0.75852,-1.20531
-0.08917,0.10269
-0.0952,1.79077
0.68478,1.24363
-0.27583,-0.32436
0.57435,0.86365
0.72968,-0.71038
1.88525,0.12507
-1.34434,0.43531
0.16622,-0.18409
1.60726,0.63785
1.26515,1.21172
0.01786,0.35399
0.48662,-1.24385
-1.55658,-0.34731
0.52197,0.72618
0.92455,0.00885
0.17378,-1.26024
-1.18801,-1.57855
