"alpha","beta","gamma","delta","epsilon","zeta","eta","theta","iota"
9.68931744952742,10.7140243455783,9.68931744952742,14.0760730038056,12.6775628674685,9.96344670115418,7.05259795355339,3.61674242187291,8.09016285820587
10.4480623988315,12.4161710207807,10.4480623988315,14.1685648420227,11.350502679509,10.5069182140585,8.107173666488,0.135087177623063,-18.619368952463
9.95800190840758,12.7035203935565,9.95800190840758,13.9389131660462,10.0539719060759,8.82896665508792,7.56031252896957,4.82039713999256,7.93271484596229
9.06819276359758,11.6596204435021,9.06819276359758,14.2948933786737,8.95911361254811,8.64073602499822,7.8152346122259,9.61325545562431,-2.84067451079262
8.83985097149644,13.4279010545892,8.83985097149644,13.7710858139805,8.97341104001139,11.2257202621546,7.25080374105444,2.08072854904458,-0.53933530354294
9.50432554697892,14.0006938963337,9.50432554697892,13.9512278951294,12.0767620154724,10.8989157706763,7.75732331357203,1.17126025492325,-5.07358533431638
10.6271587449189,14.1014227731199,10.6271587449189,14.2881377607701,12.6558077470187,9.07174749726748,8.31648913058356,8.42802931787446,0.759764612031952
10.2551291356804,12.3026605196428,10.2551291356804,14.2106744368138,9.98418069084863,11.1693431966297,7.50533927501594,9.11616648547351,-4.90734249721962
10.9035921626436,10.6226652179325,10.9035921626436,14.0610095579893,9.4232710978918,10.1887917605725,8.76082600968253,4.88718028413132,7.49341069309294
10.7099322160347,11.9010503785871,10.7099322160347,13.9237722003253,12.2338009310897,11.0697059706208,9.58597193812694,9.89947845228016,-18.1935177544642
10.7055047397651,12.6966150644494,10.7055047397651,14.3685321406293,10.1572112855672,10.5528929566301,9.09742886477613,7.53321186639369,1.98465467771228
11.4065252389481,12.0340163676515,11.4065252389481,13.8796187497255,11.4469743263844,9.8939007804713,7.80219771883025,8.77510540885851,-2.57062800472418
10.0632406289132,12.8328219335122,10.0632406289132,13.7681176297266,10.8545691622345,10.1338023597564,9.60114788469081,1.43443530425429,-6.67844479739549
10.7251589952149,12.1682171919214,10.7251589952149,14.5715744743803,9.63226998409154,9.36232624635873,9.15862521736725,5.39198798593134,13.3471807265755
10.6098878676169,13.7314561929853,10.6098878676169,13.9695291596516,9.70726981856007,11.2346425333021,6.9404002586385,8.51518595358357,-2.28999141101307
10.9884836849394,12.4098409514818,10.9884836849394,13.7514474484874,10.8692012363273,11.2158601156647,7.58344860238815,4.82636969070882,12.7516346204518
9.06926758966727,14.1983546607764,9.06926758966727,13.8045437320091,9.45612342316625,9.54886946796164,10.003283758685,0.0845263409428298,-17.0405363250405
10.0438176039505,11.8994964048784,10.0438176039505,14.1660854134818,11.7971398061663,12.1221797365039,8.52490661564645,9.30909401737154,-3.52211476627606
9.44768340394841,11.8591396869582,9.44768340394841,13.9812008402663,12.119440019519,10.3688940414959,9.64625134004346,7.96916665975004,-0.805779928736501
9.45725543531494,11.3975870465899,9.45725543531494,13.7261204707227,9.63689066843555,11.3452728482473,9.11583378346536,8.62414066679776,-1.58350272083753
9.75485856952085,11.0697541444356,9.75485856952085,14.2433115636749,9.08505747798403,10.2302092406006,8.30890142974981,7.31364781269804,6.66600750633844
9.45064007323472,12.0394246504884,9.45064007323472,13.8780234400363,11.7902046574611,9.81306303572954,9.23187853906792,2.37799707334489,6.15366537486557
8.75135772720208,11.1403094725161,8.75135772720208,13.8921294855698,9.39596160745035,9.28988097438114,8.18221197073731,4.80798854725435,9.592552565154
10.8918525311938,13.0366647541137,10.8918525311938,14.1047497415794,10.7868579050519,10.6578419532134,8.07832163220393,5.21317831706256,11.9597958776887
9.18098743752319,14.1232675597656,9.18098743752319,14.0676169693702,11.9570009135751,10.5227280261486,8.87573140263557,1.36341367382556,-3.39479350321984
10.2310438706487,13.4957632512093,10.2310438706487,14.2470729424897,10.0361156341758,11.092068546901,7.91770436509342,5.75070345541462,10.1500042383831
10.0949280756953,13.1758141140434,10.0949280756953,14.1525716105821,10.9602672761802,9.43407637626886,8.10734043990568,3.43418408185244,8.17099938507397
9.0047287957368,13.4724978224013,9.0047287957368,14.0462329898358,11.3889137282274,9.08387482373943,8.43620577610035,5.10777824558318,10.9839360123606
9.99976487715672,12.3523178295195,9.99976487715672,13.3311257317919,10.6414360736887,10.8784445802836,7.66167803123121,0.970722881611437,-4.77756096159233
9.61127561848911,13.0012313702472,9.61127561848911,14.2885075077391,11.9197781595497,11.0143028544537,8.21422893878973,6.48857906227931,8.67294471161832
9.02136624673509,11.8068105501939,9.02136624673509,14.201686782609,9.9621566143037,9.28451233989331,7.324776437627,4.20247845817357,13.2008782027725
8.26946542015265,12.8005601935702,8.26946542015265,13.8307804553791,11.7523524241915,10.9309132089705,8.49353695782742,2.25540620973334,1.17354098107688
8.40818073353809,11.4628110900802,8.40818073353809,13.7847977301112,11.1206930863892,12.0574388062651,7.82732279501704,9.55895269522443,-7.65919886126057
9.61513990333966,11.8105765034956,9.61513990333966,13.840931013364,10.4843903727439,7.20424015442254,9.41080303324186,1.40627860324457,-5.88469340049283
9.57238728934494,11.7550656051382,9.57238728934494,14.0256811682038,9.26764923834763,10.4034694656666,8.26281999207282,4.05637298244983,5.74034093093523
8.99505962140685,12.5917052679988,8.99505962140685,14.0467903840594,10.8904651717696,10.3951349111494,8.77832821748873,3.13995112432167,8.60608771276312
11.9172156528497,11.3654147114575,11.9172156528497,13.6987969070539,9.91384457010536,9.7423261370488,7.70021671991523,0.496683248784393,-7.15989121186978
