"","alpha","beta","gamma","delta","epsilon","zeta","eta","theta","iota"
"1",7.37946605843897,8.35016995555316,7.37946605843897,2.95206681949651,10.8700240471759,11.0286865947435,14.8478556972883,1.64395256899297,25.2468033036274
"2",5.70210804950917,8.5440190737002,5.70210804950917,7.17100957438851,11.4487266355961,9.60085445820624,10.8415867265354,3.69598469464108,6.70952797086691
"3",8.75941836311558,6.80346946443614,8.75941836311558,11.0030968106716,13.4655674030999,11.5569549287864,11.9888352244624,0.116927262861282,33.895190028862
"4",7.52734528204308,8.09014127547763,7.52734528204308,10.3229930045074,11.1631986370346,10.0613871765353,12.0187726467144,8.22099044220522,20.5607213405869
"5",7.8482728203371,8.71417604239812,7.8482728203371,3.67994197154911,12.6897483455554,13.5660366000565,12.2393799568125,6.46912222262472,15.7714190683718
"6",6.51690597555086,8.456536892687,6.51690597555086,-0.194353311785177,12.0830907631761,11.4752915630693,11.2719172496502,2.5974081386812,21.0465970648128
"7",7.4092962968864,9.32967240798615,7.4092962968864,10.5323073396763,12.8476289361522,11.3335622536563,9.63389929177181,8.93377725966275,24.7050505038925
"8",7.55316520272268,9.51863466113861,7.55316520272268,-6.50828411355592,12.1593993512656,10.9806453054125,10.5105078119879,2.38554534269497,14.9247649276895
"9",8.10088625262516,8.94375998080413,8.10088625262516,14.9004491499205,13.0107580370934,11.2524323505693,8.35678667405216,3.94736868096516,8.80002296881386
"10",5.43861027312767,8.80589142416966,5.43861027312767,1.39642726262287,10.4442677956219,10.6828692202769,9.44215527734639,2.42525479523465,20.762764264394
"11",5.92180675740648,8.52870074965622,5.92180675740648,14.8039246307955,12.0183748346626,11.0271824180881,11.1621043504014,8.96521097514778,22.3774651764606
"12",6.73139368152445,7.42927713266227,6.73139368152445,6.2628645912409,13.3053592806517,9.47714337112963,12.0854237214735,5.62585640698671,4.16478340985253
"13",7.14270288534294,9.52170763352464,7.14270288534294,8.07285784008043,11.7815681326325,10.1542839112174,6.4090853632566,0.372209120541811,30.1975583021465
"14",6.92916219039632,9.7102923934432,6.92916219039632,19.8337113649298,9.66826555962084,10.8147876577863,11.3452116609015,0.250992914661765,31.8417799870492
"15",7.24644166097519,9.81544974469551,7.24644166097519,1.07453034418618,12.2494804191849,11.8031830461115,13.5394130418409,9.55893776612356,27.5008602767783
"16",6.86363548173501,9.56149253608109,6.86363548173501,7.20477011485894,10.5133811564927,10.1144543407464,14.2769497750386,2.26135787088424,18.2993935326882
"17",7.04279025813907,10.3227250117879,7.04279025813907,-3.66364349695517,11.0179234696952,11.1724616490784,12.9500308364862,2.13279685704038,13.1441987360911
"18",6.68283968253176,9.27582860397995,6.68283968253176,-0.916255483272698,11.1488047297469,11.9461067945644,10.6025638366322,2.51720240339637,22.2673515214852
"19",7.65038322804297,6.09615155611947,7.65038322804297,6.21036002925543,11.9632865034956,9.36026821708399,13.3627939685037,8.61874072114006,26.0334608682456
"20",6.0413284744034,9.63249770606209,6.0413284744034,1.32876409792744,9.80927681150793,11.8445219381113,8.12639728908936,6.19335173396394,7.78751289186484
"21",8.03385513268562,10.5547524015,8.03385513268562,-1.6177971995611,12.0576077028007,11.7156584452969,9.99708700319893,4.42250749096274,11.1053206201564
"22",6.50492645973473,10.0444257855966,6.50492645973473,6.21619398186871,12.4347328834885,9.60812520703879,9.90917667027452,5.12755981879309,7.87308406382437
"23",6.70441335089249,12.2533252898425,6.70441335089249,7.10089603824103,11.7394515879728,9.98269218693725,11.2538223485664,7.6783888367936,20.3130703236585
"24",5.981679252252,9.7380438200799,5.981679252252,16.4463932913264,9.72387182737211,10.9247950093193,11.7321500543234,9.63161246152595,27.2041183666322
"25",8.29336353628706,10.4715249912166,8.29336353628706,10.4335440054138,11.0062254486085,10.762561550405,13.3965366448534,5.71440628729761,11.2501814564152
"26",6.85855502460128,8.70997901285697,6.85855502460128,-2.8039062587735,10.0414928451163,10.9740253852527,9.43432715345413,9.38214439200237,27.4464052969352
"27",7.99406135363967,11.5722847137295,7.99406135363967,-0.0200597400758689,12.712736913608,10.4234084313266,12.9573137342787,6.80448195897043,10.5000501588494
