"amaflix","netazon"
62.14,71.92
63.47,72.37
68.2,72.55
67.59,72.67
73.54,73.13
67.79,70.86
71.55,73.8
63.38,72.73
66.12,73.66
63.97,70.45
71.71,72.9
61.48,73.56
66.02,71.81
72.7,72.33
66.71,74.02
67.38,71.82
74.7,72.11
63.38,72.98
77.5,72.11
66.06,72.55
70.42,71.81
73.32,72.2
69.82,71.76
62.02,70.41
65.12,72.14
68.99,71.41
70.6,71.78
67.06,70.76
61.96,73.8
72.96,73.2
63.69,72.33
68.11,71.66
65.6,73.46
65.75,72.03
62.56,72.26
71.97,71.14
65.88,72.46
67.31,72.21
70.86,72.19
62.28,73.19
69.67,72.13
70.54,70.71
62.84,72.87
68.75,71.8
66.41,71.57
69.79,72.45
74.84,73.42
68.59,71.69
73.13,73.07
78.98,71.37
78.24,71.2
67.51,72.12
59.11,71.1
67.54,70.57
70.24,71.1
70.75,71.62
60.51,72.92
67.38,73.65
70.46,72.47
74.92,71.8
71.32,70.56
63.19,71.76
66.82,73.8
59.33,73.21
65.1,71.22
66.84,71.16
68.97,70.96
70.25,70.91
74.98,73.18
61.8,73.84
67.82,75.31
62.63,72.26
71.5,71.64
67.85,71.45
66.81,72.8
63.93,71.59
61.02,73.37
68.09,72.22
72.7,72.53
62.77,70.21
69.3,70.92
61.21,72.91
69.03,70.22
72.45,73.5
61.04,73.48
63.81,71.34
66.09,71.06
67.46,73.23
71.4,72.45
70.37,71.45
72.55,72.74
73.22,70.21
68.06,70.37
67.45,74.03
61.3,71.41
71.5,72.1
68.06,72.99
66.65,73.13
68.92,71.3
69.22,73.89
63.32,72.58
71.98,72.16
65.18,72.14
65.27,72.42
68.49,71.99
65.22,73.68
71.56,73.23
60.78,73.55
73.51,72.65
67.78,72.26
72.16,72.6
65.46,72.18
71.47,71.78
76.05,72.49
78.46,72.19
74.44,70.92
70.89,71.86
68.07,74.61
61.69,70.65
69.02,71.13
72.25,73.69
68.8,70.41
72.77,71.04
61.8,72.68
65.13,70.8
60.26,71.37
73.95,73.14
80.86,71.7
65.22,71.59
67.82,71.79
63.22,71.63
67.65,73.31
67.34,73.08
61.61,71.29
66.65,73.36
72.95,71.5
59.6,73.06
64.01,73.41
71.36,71.65
65.59,70.1
64.92,70.55
61.88,71.18
67.17,71.33
67.29,72.74
67.01,70.24
68.55,71.7
67.82,70.36
61.87,74.12
63.97,72.27
63.5,72.8
62.58,71.48
66.61,73.53
72.08,70.51
69.11,71.55
73.83,73.49
71.39,73.05
67.94,72.18
71.14,71.39
69.07,73.96
61.65,71.13
68.29,70.49
76.34,75.13
65.11,71.65
67.18,70.39
67.27,70.7
63.4,72.79
73.48,71.72
64.7,70.25
73.83,73.23
70.48,71.12
68.65,71.2
62.82,72.43
73.94,72.22
68.09,73.26
63.21,72.71
74.1,72.1
71,67.96
65.85,73.49
63.72,72.99
73.92,70.85
74.78,70.58
72.62,70.91
73.29,71.98
69.41,72.1
68.81,70.09
73.74,72.71
65.01,71.15
72.17,72.22
67.75,72.99
68.4,73.18
70.95,72.04
69.7,72.45
68.2,72.85
72.13,72.58
63.11,71.02
65.6,71.3
64.9,70.79
68.59,71.66
59.83,69.89
69.76,72.99
62.01,71.35
70.74,70.97
63.74,70.99
68.12,70.07
71.47,71.39
65.91,72.25
72.74,70.87
69.04,72.44
70.98,70.86
72.83,71.52
70.54,73.2
73.83,73.46
67.86,73.53
72.18,69.57
57.9,72.61
69.85,71.5
75.44,71.44
68.25,72.53
73.58,71.78
69.54,72.99
72.47,72.46
67.76,72.83
67.47,73.45
72.25,71.43
71.39,72.7
68.32,73.46
67.03,71.3
65.76,73.85
70.45,70.54
65.75,71.15
69.26,72.37
71.79,72.45
74.5,72.95
66.45,70.7
64.27,71.03
64.53,71.05
65.02,73.08
64.5,74.79
67.42,70.55
61.36,72.13
70.78,74.58
69.35,71.43
72.89,71.36
64.53,73.72
76.72,70.69
76.11,71.9
62.04,74.44
65.14,71.46
64.74,70.42
68.72,72.62
68.37,72.8
62.91,72.89
78.18,71.99
71.76,71.24
79.27,73.49
71.83,70.48
68.08,70.44
59.85,71.6
73.12,72.5
