"amaflix","netazon"
87.64,82.9
73.35,92.53
77.96,80.73
82.13,78.24
81.94,74.3
78.81,70.67
74.32,76.95
83,73.24
71.71,73.32
73.54,76.95
73.32,98.21
89.1,87.28
81.14,87.12
78.77,87.58
75.69,89.56
79.05,67.57
84.72,73.19
76.67,97.98
72.13,97.99
78.96,73.24
78.65,70.11
82.02,87.08
80.95,103.87
79.14,82.11
86.07,81.12
79.41,106.67
78.9,98.39
71.17,69.74
74.29,77.9
72.58,102.51
72.2,74.82
80.22,87.02
80.05,81.74
78.32,58.18
80.03,70.68
78.14,83.94
79.23,73.63
76.83,81.14
84.39,86.74
85.64,75.41
78.74,65.96
79.35,86.12
72.7,83.94
77.13,72.69
86.97,79.27
83.87,76.65
82.12,94.84
71.95,91.07
85.94,88.85
90.33,78.78
81.09,86.84
81.96,82.84
85.27,101.46
75.9,74.65
87.98,75.8
83.15,91.49
73.08,91.03
78.62,96.48
77.06,105.39
80.53,82.35
71.27,96.89
77.62,86.76
74.04,89.52
79.09,85.35
84.32,71.48
87.53,83.3
75.14,80.55
76.36,80.66
83.71,78.62
74.46,75
84.45,61.03
84,73.35
68.2,91.99
79.3,85.83
79.52,66.12
73.12,90.64
75.3,83.64
82.84,100.66
80.26,80.37
82.85,82.06
74.65,83.15
89.92,79.01
82.25,92.6
77.81,92.06
78.97,89.38
75.91,78.29
78.45,70.69
81.45,97.3
94.81,101.32
75.8,89.15
71.5,86.08
81.33,90.49
74.87,74.33
84.3,72.53
78.81,71.16
88.93,70.85
80.06,59.8
81.06,79.65
83.82,85.52
77.22,95.96
79.01,92.11
64.98,82.32
81.62,79.66
87.41,79.98
83.78,93.31
83.66,83.92
85.87,86.78
85.15,68.71
69.93,68.89
81.56,88.78
81.52,86.52
80.15,85.07
77.06,80.38
72.24,93.45
76.39,79.95
77.72,82.29
79.11,71.18
76.05,106.67
83.11,73.39
80.78,101.38
81.89,73.6
79.11,73.3
74.23,88.55
75.13,89.5
83.93,93.74
74.79,93.62
79.16,99.97
76.23,53.01
73.64,91.4
71.89,96.28
74.52,86.45
83.76,90
89.47,85.89
71.78,91.34
79.45,69.66
79.54,93.67
80.7,78.18
84.05,78.44
71.08,84.67
76.16,96.45
80.6,68.75
81.86,84.57
73.18,94.83
80.31,80.53
80.93,92.76
80.85,65.76
83.8,69.38
82.34,108.9
80.25,85.76
81.83,88.93
81.49,85.52
79.04,93.63
80.16,70.45
75.9,92.88
81.94,76.67
80.1,81.07
76.72,73.46
79.26,69.5
80.82,78.07
76.5,82.29
80.17,75.64
83.49,88.33
71.45,89.55
76.88,77.6
79.56,84.22
78.88,86.59
79.95,79.52
75.78,74.3
77.97,85.28
79.89,91.07
77.14,97.46
82.82,93.97
80.65,80.78
84.22,75.62
78.36,81.76
81.22,96.64
79.5,81.65
81.21,84.58
73.4,72.83
74.58,83.43
78.24,85.24
77.17,83.93
84.83,78.69
75.31,78.88
81.37,89.36
77.44,84.01
72.68,82.72
83.01,80.28
82.31,88.51
82.5,83.3
82.69,75.1
81.51,71.87
84.43,85.07
79.59,109.22
85.83,85.15
75.79,84.64
77.84,80.91
77.05,73.23
78.61,89.26
82.32,85.99
76.82,78.82
82.42,84.75
72.43,96.59
79.65,83.12
75.14,75.37
75.56,73.12
79.33,90.82
75.02,86.26
82.09,93.7
85.88,92.39
77.12,73.77
80.19,84.72
77.67,81.28
85.03,81.65
73.38,76.1
85.5,79.57
81.89,93.66
79.09,82.69
80.05,88.81
76.23,93.29
77.5,91.39
82.19,88.17
83.02,102.7
78.96,74.48
77.84,89.08
72.76,97.67
75.66,78
76,68.34
84.68,93.57
80.48,91.36
83.93,75.15
75.55,75.74
79.75,85.99
76.23,103.7
76.53,86.59
79.84,93.93
75.99,78.18
79.89,103.82
77.49,90.24
82.16,84.96
72.54,83.52
81.54,74.16
84.88,107.94
80.35,96.27
88.14,67.76
75.98,78.12
83.27,85.29
79.39,92.14
79.84,90.83
79.26,87.11
80.54,88.19
