"alpha","beta","gamma","delta","epsilon","zeta","eta","theta","iota"
10.3348408309223,12.7578962018818,10.3348408309223,14.1824212863145,9.9603439420348,10.5872158222599,8.95663564389243,5.32318959245458,11.8322293834387
11.0011270915177,13.5784176738828,11.0011270915177,14.3258751054244,9.62306040667021,10.4039272630144,10.2940695204255,0.0599756743758917,30.8996623215965
10.8015256868601,11.6102661754284,10.8015256868601,14.3987033234044,11.0109815130964,10.4147028400052,10.7048867875622,7.55382114555687,14.6677839997258
11.1079477437625,12.4677905521285,11.1079477437625,14.7255847568526,11.8100474469763,9.25661249270373,8.93983013189379,4.73459878237918,16.7632518084876
12.5710385846299,10.8239637613163,12.5710385846299,14.1657054642959,10.1915097353998,9.83864180139431,8.86922364508428,7.33391571324319,12.1994142179368
11.535314884287,12.6905082565123,11.535314884287,14.679849008653,11.2345366885058,10.8839085679354,10.455112951064,5.59921780368313,14.0673607466367
11.0737227605702,12.0669277022849,11.0737227605702,14.3299727464162,10.3077517581989,10.9766745450748,10.1079117421796,8.26538354391232,23.4865948267637
10.3062313334616,13.1548135975026,10.3062313334616,14.2188088149873,11.1893761617399,4.98928559848392,11.5085626718327,1.67599631706253,18.0385511166544
12.3854746139167,12.5112251378921,12.3854746139167,14.2440820734868,11.1095549927906,12.3226496817642,10.1732310211958,3.95984614733607,10.7502323084385
10.5186079239145,13.4435498844924,10.5186079239145,14.5287906702398,13.1190430169761,10.1453217442774,3.86009981119255,0.0261364108882844,30.8532377676159
11.3170308859073,10.5289298789256,11.3170308859073,14.6635372874314,9.47986790068179,10.3398539211469,11.2412101131011,2.85236203344539,15.4654493749693
10.1862545616657,11.6967150668428,10.1862545616657,14.2750074113298,11.6194276226461,11.5694032339698,9.24999181400915,3.07096200296655,10.3345324019281
10.2809076317135,13.0982397025919,10.2809076317135,14.47236958721,10.9041483713476,10.7096140796759,9.76387953538144,1.10915614292026,19.0018212629026
10.1496743533249,12.274921928462,10.1496743533249,14.4840902407974,8.57872549831967,11.2712841648743,10.5764306477753,2.51624909928069,21.3024195524835
11.3172746948319,14.1594443770583,11.3172746948319,14.3692518971576,11.810823757884,9.823039374855,13.8924864121478,5.77378447633237,6.27670587872638
10.4507499209326,13.4163956478868,10.4507499209326,14.8152697741694,9.60105171273008,11.2805753428723,13.9602156988726,5.13585939770564,15.0583809641048
12.8461084020035,10.2723645792714,12.8461084020035,14.3250525515778,12.0234613969417,11.4150718369828,11.7831112231471,6.97707274230197,15.2136945888951
